date,product_category,units_sold,inventory_level,unit_price,warehouse_dispatch_rate,promotion_flag,residual,z,anomaly_z,anomaly_iqr,anomaly_if,anomaly_votes,anomaly_consensus
2020-11-12,Groceries,392.5,579.25,109.65,374.85,False,61.948,0.937,False,True,False,1,False
2020-12-22,Groceries,353.5,577.2,107.36,352.7,True,63.837,0.965,False,True,False,1,False
2021-01-06,Groceries,424.4,552.1,105.39,439.8,True,105.152,1.59,False,True,False,1,False
2021-01-08,Groceries,281.1,614.0,109.465,270.95,False,-80.202,-1.213,False,True,False,1,False
2021-01-11,Groceries,285.8,678.45,104.325,1422.4,False,15.506,0.234,False,False,True,1,False
2021-01-19,Groceries,452.5,547.6,107.6,424.9,True,120.18,1.817,False,True,False,1,False
2021-02-01,Groceries,410.233,566.167,105.173,409.867,False,85.146,1.288,False,True,False,1,False
2021-02-02,Groceries,455.9,572.8,105.76,450.1,True,119.435,1.806,False,True,False,1,False
2021-02-21,Groceries,271.1,309.7,110.89,284.6,False,-16.043,-0.243,False,False,True,1,False
2021-03-26,Groceries,526.6,605.5,106.51,482.2,True,134.568,2.035,False,True,False,1,False
2021-05-04,Groceries,248.9,676.1,109.96,227.3,False,-88.006,-1.331,False,True,False,1,False
2021-05-06,Groceries,788.9,701.8,104.25,278.5,False,399.82,6.046,True,True,True,3,True
2021-05-07,Groceries,269.5,651.15,108.03,266.7,False,-123.398,-1.866,False,True,False,1,False
2021-05-20,Groceries,415.0,666.1,109.4,397.2,True,69.562,1.052,False,True,False,1,False
2021-07-11,Groceries,327.0,645.633,107.46,329.867,False,61.007,0.923,False,True,False,1,False
2021-07-12,Groceries,340.8,654.2,106.64,347.1,True,89.692,1.356,False,True,False,1,False
2021-07-29,Groceries,463.9,674.1,106.46,477.6,True,127.084,1.922,False,True,False,1,False
2021-08-06,Groceries,228.4,701.9,106.81,232.9,False,-70.813,-1.071,False,True,False,1,False
2021-09-28,Groceries,248.7,812.8,107.23,254.4,False,-211.213,-3.194,True,True,False,2,True
2021-09-29,Groceries,287.5,803.1,108.19,270.8,False,-194.552,-2.942,False,True,False,1,False
2021-09-30,Groceries,770.6,798.4,107.615,374.5,False,248.505,3.758,True,True,False,2,True
2021-10-01,Groceries,1253.7,793.7,107.04,478.2,True,721.259,10.907,True,True,True,3,True
2021-10-02,Groceries,297.6,801.9,106.86,287.5,False,-205.162,-3.103,True,True,False,2,True
2021-10-03,Groceries,295.0,769.0,107.1,281.94,False,-182.121,-2.754,False,True,False,1,False
2021-10-04,Groceries,292.4,736.1,107.34,276.38,False,-99.666,-1.507,False,True,False,1,False
2021-11-03,Groceries,496.9,806.6,105.82,521.1,True,135.619,2.051,False,True,False,1,False
2021-11-25,Groceries,543.1,800.5,108.61,557.1,True,129.655,1.961,False,True,False,1,False
2021-12-10,Groceries,500.9,796.3,106.3,490.1,True,81.39,1.231,False,True,False,1,False
2021-12-31,Groceries,612.6,798.8,108.71,591.3,True,169.209,2.559,False,True,True,2,True
2022-01-23,Groceries,475.7,785.0,108.35,491.2,True,102.022,1.543,False,True,False,1,False
2022-01-29,Groceries,517.3,801.1,108.13,534.8,True,126.331,1.91,False,True,False,1,False
2022-02-10,Groceries,358.25,768.25,108.105,365.0,False,-80.695,-1.22,False,True,False,1,False
2022-02-11,Groceries,610.6,781.9,108.4,589.0,True,166.966,2.525,False,True,True,2,True
2022-02-14,Groceries,329.3,793.9,108.14,321.3,False,-83.508,-1.263,False,True,False,1,False
2022-02-16,Groceries,499.7,789.7,112.03,494.1,True,66.61,1.007,False,True,True,2,True
2022-02-17,Groceries,400.8,771.7,103.67,397.6,False,-73.095,-1.105,False,True,False,1,False
2022-03-10,Groceries,282.8,776.1,108.2,268.9,False,-110.241,-1.667,False,True,False,1,False
2022-03-11,Groceries,338.2,758.0,107.36,328.4,False,-87.573,-1.324,False,True,False,1,False
2022-03-13,Groceries,555.0,755.5,109.73,555.1,True,170.922,2.585,False,True,False,1,False
2022-03-14,Groceries,488.4,757.867,109.7,492.0,False,102.977,1.557,False,True,False,1,False
2022-03-16,Groceries,355.2,762.6,109.64,365.8,False,-76.188,-1.152,False,True,False,1,False
2022-03-29,Groceries,292.1,761.7,102.69,2826.0,False,-33.692,-0.51,False,False,True,1,False
2022-05-01,Groceries,459.9,765.2,104.84,469.5,True,96.636,1.461,False,True,False,1,False
2022-05-02,Groceries,284.6,784.6,107.8,265.5,False,-85.337,-1.291,False,True,False,1,False
2022-05-05,Groceries,526.4,745.1,106.27,515.1,True,90.812,1.373,False,True,False,1,False
2022-05-07,Groceries,478.6,764.9,102.46,438.8,True,77.902,1.178,False,True,False,1,False
2022-05-21,Groceries,491.0,762.5,103.3,496.9,True,128.6,1.945,False,True,False,1,False
2022-06-05,Groceries,406.15,743.05,106.055,375.4,False,59.679,0.902,False,True,False,1,False
2022-06-06,Groceries,460.0,753.1,106.06,432.3,True,131.753,1.992,False,True,False,1,False
2022-06-15,Groceries,334.0,764.4,105.44,3379.0,False,11.329,0.171,False,False,True,1,False
2022-06-21,Groceries,404.9,781.6,104.39,405.1,True,88.594,1.34,False,True,False,1,False
2022-07-05,Groceries,397.9,780.5,104.74,364.3,True,91.201,1.379,False,True,False,1,False
2022-07-11,Groceries,361.45,779.7,108.39,349.8,False,61.256,0.926,False,True,False,1,False
2022-07-24,Groceries,288.7,799.3,105.69,301.8,False,-94.707,-1.432,False,True,False,1,False
2022-07-25,Groceries,270.4,803.5,106.71,251.5,False,-90.666,-1.371,False,True,False,1,False
2022-07-26,Groceries,299.2,800.3,105.06,275.1,False,-71.834,-1.086,False,True,False,1,False
2022-07-27,Groceries,882.8,799.7,105.96,295.3,False,492.634,7.45,True,True,False,2,True
2022-07-28,Groceries,320.2,791.9,107.58,301.2,False,-106.995,-1.618,False,True,False,1,False
2022-07-29,Groceries,348.0,779.0,103.5,354.4,False,-83.327,-1.26,False,True,False,1,False
2022-08-26,Groceries,337.0,779.6,107.08,318.2,False,-82.763,-1.252,False,True,False,1,False
2022-08-27,Groceries,310.3,790.35,107.73,301.05,False,-202.576,-3.063,True,True,False,2,True
2022-08-28,Groceries,283.6,801.1,108.38,283.9,False,-219.964,-3.326,True,True,False,2,True
2022-08-29,Groceries,746.9,797.6,108.54,270.9,False,257.677,3.897,True,True,False,2,True
2022-08-30,Groceries,1210.2,794.1,108.7,257.9,False,704.53,10.654,True,True,True,3,True
2022-08-31,Groceries,439.0,779.3,109.77,400.8,True,-90.745,-1.372,False,True,False,1,False
2022-09-01,Groceries,353.4,791.15,108.375,338.75,False,-216.559,-3.275,True,True,False,2,True
2022-09-02,Groceries,345.25,788.025,109.058,335.625,False,-164.827,-2.493,False,True,False,1,False
2022-09-16,Groceries,530.5,773.4,109.71,516.3,True,121.852,1.843,False,True,False,1,False
2022-09-17,Groceries,355.3,778.2,109.75,333.5,False,-151.555,-2.292,False,True,False,1,False
2022-09-18,Groceries,331.1,783.2,109.57,321.95,False,-151.185,-2.286,False,True,False,1,False
2022-09-19,Groceries,306.9,788.2,109.39,310.4,False,-174.851,-2.644,False,True,False,1,False
2022-09-20,Groceries,1234.5,787.1,108.86,313.0,False,761.237,11.512,True,True,True,3,True
2022-09-21,Groceries,335.0,771.2,109.18,321.3,False,-156.345,-2.364,False,True,False,1,False
2022-09-23,Groceries,364.2,758.0,107.42,360.4,False,-167.727,-2.536,False,True,False,1,False
2022-10-21,Groceries,400.0,762.2,108.28,4120.0,False,-1.541,-0.023,False,False,True,1,False
2022-11-01,Groceries,430.8,783.2,109.32,446.6,True,80.958,1.224,False,True,False,1,False
2022-11-17,Groceries,565.0,769.7,110.44,517.0,True,111.591,1.688,False,True,False,1,False
2022-11-23,Groceries,552.3,792.2,106.32,567.4,True,125.469,1.897,False,True,False,1,False
2022-12-08,Groceries,592.3,605.8,105.75,577.9,True,100.265,1.516,False,True,True,2,True
2020-01-06,Office Supplies,467.7,891.7,89.41,441.1,True,97.336,1.15,False,True,False,1,False
2020-01-07,Office Supplies,477.6,895.2,88.95,451.9,True,82.284,0.972,False,True,False,1,False
2020-01-24,Office Supplies,377.0,489.1,89.15,21.1,False,-9.324,-0.11,False,False,True,1,False
2020-01-31,Office Supplies,532.8,879.7,93.08,507.0,True,127.719,1.508,False,True,False,1,False
2020-02-09,Office Supplies,428.2,928.7,86.15,393.7,True,65.994,0.779,False,True,False,1,False
2020-02-18,Office Supplies,338.0,520.2,90.71,18.3,False,3.006,0.035,False,False,True,1,False
2020-03-26,Office Supplies,428.4,873.6,87.28,410.6,True,73.99,0.874,False,True,False,1,False
2020-03-31,Office Supplies,263.3,891.8,94.07,250.5,False,-74.694,-0.883,False,True,False,1,False
2020-04-02,Office Supplies,513.1,867.7,92.08,520.7,True,133.276,1.574,False,True,False,1,False
2020-04-11,Office Supplies,275.7,885.2,88.17,2655.0,False,-19.917,-0.236,False,False,True,1,False
2020-05-01,Office Supplies,435.6,884.8,90.7,428.0,True,107.183,1.266,False,True,False,1,False
2020-05-12,Office Supplies,331.8,923.6,87.48,330.6,True,71.234,0.841,False,True,False,1,False
2020-07-01,Office Supplies,399.8,900.2,92.05,411.8,True,67.328,0.795,False,True,False,1,False
2020-07-06,Office Supplies,346.4,890.0,91.33,363.1,True,68.301,0.807,False,True,False,1,False
2020-07-30,Office Supplies,456.0,877.5,92.01,443.9,True,124.219,1.467,False,True,False,1,False
2020-08-23,Office Supplies,270.3,450.4,92.07,279.7,False,-8.706,-0.103,False,False,True,1,False
2020-08-24,Office Supplies,228.6,457.0,90.29,224.1,False,-39.571,-0.468,False,False,True,1,False
2020-08-25,Office Supplies,271.0,450.3,90.027,271.2,False,-7.573,-0.09,False,False,True,1,False
2020-09-03,Office Supplies,330.9,855.5,88.97,310.9,False,-79.481,-0.939,False,True,False,1,False
2020-09-04,Office Supplies,505.0,842.4,89.71,505.0,True,99.619,1.176,False,True,False,1,False
2020-10-04,Office Supplies,549.533,855.8,90.06,290.8,False,65.413,0.772,False,True,False,1,False
2020-10-05,Office Supplies,606.817,862.8,90.26,287.4,False,143.151,1.691,False,True,False,1,False
2020-10-06,Office Supplies,664.1,869.8,90.46,284.0,False,190.134,2.246,False,True,False,1,False
2020-10-07,Office Supplies,370.4,818.8,86.48,371.9,False,-107.127,-1.266,False,True,False,1,False
2020-10-08,Office Supplies,349.1,824.6,84.2,346.4,False,-135.798,-1.604,False,True,False,1,False
2020-11-12,Office Supplies,598.4,798.6,88.83,546.6,True,148.605,1.755,False,True,False,1,False
2020-11-15,Office Supplies,358.7,819.5,89.26,344.0,False,-250.842,-2.963,False,True,False,1,False
2020-11-16,Office Supplies,355.6,821.6,84.89,362.7,False,-403.756,-4.77,True,True,False,2,True
2020-11-18,Office Supplies,1293.0,809.467,88.737,390.033,False,522.356,6.17,True,True,False,2,True
2020-11-19,Office Supplies,1761.7,803.4,90.66,403.7,False,963.29,11.378,True,True,True,3,True
2020-11-20,Office Supplies,419.3,805.9,88.98,427.2,False,-379.924,-4.488,True,True,False,2,True
2020-11-21,Office Supplies,391.3,820.3,90.91,385.05,False,-329.324,-3.89,True,True,False,2,True
2020-11-22,Office Supplies,363.3,834.7,92.84,342.9,False,-199.82,-2.361,False,True,False,1,False
2020-12-01,Office Supplies,349.0,838.9,89.74,342.8,False,-73.194,-0.865,False,True,False,1,False
2020-12-02,Office Supplies,561.2,818.9,91.44,579.7,True,119.071,1.406,False,True,False,1,False
2020-12-07,Office Supplies,257.5,895.7,88.16,241.0,False,-101.878,-1.204,False,True,False,1,False
2020-12-15,Office Supplies,511.8,838.9,89.02,525.4,True,99.384,1.174,False,True,False,1,False
2020-12-21,Office Supplies,469.85,857.35,90.625,443.45,False,70.401,0.831,False,True,False,1,False
2020-12-22,Office Supplies,566.1,860.1,89.95,512.5,True,150.613,1.779,False,True,False,1,False
2020-12-31,Office Supplies,588.5,845.2,86.64,581.0,True,134.633,1.59,False,True,False,1,False
2021-01-10,Office Supplies,514.0,874.4,91.65,504.4,True,84.658,1.0,False,True,False,1,False
2021-01-11,Office Supplies,490.65,867.25,91.585,488.225,False,71.208,0.841,False,True,False,1,False
2021-01-30,Office Supplies,401.9,855.0,90.23,387.5,False,-200.559,-2.369,False,True,False,1,False
2021-01-31,Office Supplies,370.2,870.8,89.26,333.6,False,-221.542,-2.617,False,True,False,1,False
2021-02-01,Office Supplies,369.8,881.7,92.46,386.1,False,-201.399,-2.379,False,True,False,1,False
2021-02-02,Office Supplies,1744.5,890.3,85.26,459.4,True,1164.692,13.757,True,True,True,3,True
2021-02-03,Office Supplies,501.0,912.6,89.27,520.7,True,-89.586,-1.058,False,True,False,1,False
2021-02-04,Office Supplies,404.0,860.3,93.61,400.0,False,-210.81,-2.49,False,True,False,1,False
2021-02-05,Office Supplies,386.0,867.333,92.857,388.5,False,-229.502,-2.711,False,True,False,1,False
2021-02-26,Office Supplies,680.0,872.0,85.55,684.0,True,202.467,2.391,False,True,True,2,True
2021-02-27,Office Supplies,543.8,898.2,94.09,537.1,True,84.469,0.998,False,True,False,1,False
2021-02-28,Office Supplies,341.9,914.5,84.97,353.9,False,-85.899,-1.015,False,True,False,1,False
2021-03-01,Office Supplies,331.0,919.9,92.09,315.2,False,-74.385,-0.879,False,True,False,1,False
2021-03-17,Office Supplies,458.6,869.1,90.44,478.6,True,84.592,0.999,False,True,False,1,False
2021-04-29,Office Supplies,346.2,708.725,87.928,345.55,False,-201.224,-2.377,False,True,False,1,False
2021-04-30,Office Supplies,373.6,626.6,87.72,378.3,False,-178.109,-2.104,False,True,False,1,False
2021-05-01,Office Supplies,810.4,739.95,89.055,405.9,False,271.712,3.209,True,True,False,2,True
2021-05-02,Office Supplies,1247.2,853.3,90.39,433.5,False,731.215,8.637,True,True,True,3,True
2021-05-03,Office Supplies,287.8,940.2,86.86,277.9,False,-210.271,-2.484,False,True,False,1,False
2021-05-04,Office Supplies,297.2,911.95,90.88,303.25,False,-204.53,-2.416,False,True,False,1,False
2021-05-05,Office Supplies,356.4,916.6,88.14,334.7,False,-87.581,-1.035,False,True,False,1,False
2021-05-16,Office Supplies,299.8,948.7,83.25,301.2,False,-1.67,-0.02,False,False,True,1,False
2021-05-20,Office Supplies,316.2,946.2,86.09,314.2,False,-81.095,-0.958,False,True,False,1,False
2021-05-21,Office Supplies,573.0,929.7,86.23,582.3,True,176.891,2.089,False,True,True,2,True
2021-05-22,Office Supplies,481.5,945.4,92.23,436.0,True,105.617,1.247,False,True,False,1,False
2021-05-28,Office Supplies,341.7,712.9,90.077,114.633,False,-204.281,-2.413,False,True,False,1,False
2021-05-29,Office Supplies,304.0,830.7,89.623,178.767,False,-233.502,-2.758,False,True,False,1,False
2021-05-30,Office Supplies,266.3,948.5,89.17,242.9,False,-245.842,-2.904,False,True,False,1,False
2021-05-31,Office Supplies,1794.0,935.6,89.66,417.4,True,1304.801,15.412,True,True,True,3,True
2021-06-01,Office Supplies,299.1,930.4,90.71,304.6,False,-204.994,-2.422,False,True,False,1,False
2021-06-02,Office Supplies,307.4,917.7,89.09,320.5,False,-214.072,-2.529,False,True,False,1,False
2021-06-03,Office Supplies,333.4,913.7,89.95,347.5,False,-218.481,-2.581,False,True,False,1,False
2021-06-18,Office Supplies,446.8,913.3,87.97,418.5,True,93.876,1.109,False,True,False,1,False
2021-07-10,Office Supplies,514.5,855.15,88.155,532.5,True,169.523,2.002,False,True,False,1,False
2021-07-29,Office Supplies,331.6,837.6,90.04,343.5,False,-81.417,-0.962,False,True,False,1,False
2021-07-30,Office Supplies,531.2,818.3,94.26,508.2,True,117.369,1.386,False,True,False,1,False
2021-07-31,Office Supplies,482.45,735.625,91.858,476.475,False,82.064,0.969,False,True,False,1,False
2021-08-01,Office Supplies,433.7,652.95,89.455,444.75,False,60.508,0.714,False,True,False,1,False
2021-08-02,Office Supplies,299.6,459.1,92.72,48.5,False,-58.578,-0.692,False,False,True,1,False
2021-08-10,Office Supplies,404.95,811.25,89.455,418.0,False,62.17,0.734,False,True,False,1,False
2021-08-11,Office Supplies,369.4,796.9,89.79,3419.0,False,7.999,0.094,False,False,True,1,False
2021-08-23,Office Supplies,275.6,818.8,90.05,2734.0,False,-31.342,-0.37,False,False,True,1,False
2021-09-13,Office Supplies,327.1,836.5,90.55,3379.0,False,-9.349,-0.111,False,False,True,1,False
2021-09-22,Office Supplies,450.3,825.6,91.54,426.4,True,64.264,0.759,False,True,False,1,False
2021-10-01,Office Supplies,645.0,800.8,87.95,603.9,True,180.483,2.132,False,True,False,1,False
2021-10-02,Office Supplies,514.45,810.85,87.845,474.75,False,63.126,0.745,False,True,False,1,False
2021-10-27,Office Supplies,557.0,847.0,87.78,582.4,True,119.042,1.406,False,True,False,1,False
2022-01-20,Office Supplies,599.5,714.5,88.95,555.1,True,102.905,1.215,False,True,False,1,False
2022-02-06,Office Supplies,388.1,474.5,89.34,77.5,False,-25.149,-0.297,False,False,True,1,False
2022-02-16,Office Supplies,383.0,743.0,88.54,364.5,False,-129.572,-1.531,False,True,False,1,False
2022-02-17,Office Supplies,462.7,725.7,90.53,418.4,False,-124.967,-1.476,False,True,False,1,False
2022-02-18,Office Supplies,457.8,725.4,90.97,439.8,False,-136.352,-1.611,False,True,False,1,False
2022-02-19,Office Supplies,1090.8,731.9,87.17,427.5,False,511.412,6.041,True,True,True,3,True
2022-02-20,Office Supplies,753.0,735.7,88.995,424.75,False,197.494,2.333,False,True,False,1,False
2022-02-21,Office Supplies,415.2,739.5,90.82,422.0,False,-117.992,-1.394,False,True,False,1,False
2022-02-22,Office Supplies,403.6,741.6,90.57,421.5,False,-140.33,-1.658,False,True,False,1,False
2022-02-27,Office Supplies,404.9,722.6,88.24,3992.0,False,6.472,0.076,False,False,True,1,False
2022-03-04,Office Supplies,624.3,724.0,93.06,646.1,True,158.283,1.869,False,True,True,2,True
2022-03-23,Office Supplies,451.6,731.6,88.04,442.1,False,60.442,0.714,False,True,False,1,False
2022-04-06,Office Supplies,553.1,736.3,87.82,509.7,True,131.285,1.551,False,True,False,1,False
2022-04-08,Office Supplies,415.15,697.75,92.01,426.0,False,-82.559,-0.975,False,True,False,1,False
2022-04-10,Office Supplies,577.5,740.6,89.1,535.9,True,158.094,1.867,False,True,False,1,False
2022-04-11,Office Supplies,475.7,737.25,88.505,440.9,False,77.101,0.91,False,True,False,1,False
2022-05-17,Office Supplies,486.9,715.9,90.85,441.4,True,101.613,1.2,False,True,False,1,False
2022-05-21,Office Supplies,464.6,706.4,90.66,455.8,True,69.823,0.825,False,True,False,1,False
2022-08-13,Office Supplies,536.7,704.3,88.04,492.6,True,117.383,1.386,False,True,False,1,False
2022-08-20,Office Supplies,551.0,714.8,89.22,501.2,True,133.855,1.581,False,True,False,1,False
2022-10-12,Office Supplies,585.1,744.4,88.878,552.45,False,67.842,0.801,False,True,False,1,False
2022-10-13,Office Supplies,664.3,748.2,89.83,608.2,True,117.576,1.389,False,True,False,1,False
2022-11-06,Office Supplies,451.3,736.3,89.07,413.0,False,-70.089,-0.828,False,True,False,1,False
2022-11-07,Office Supplies,607.5,747.7,88.22,598.1,True,87.515,1.034,False,True,False,1,False
2022-11-08,Office Supplies,625.2,742.2,89.975,635.3,False,88.706,1.048,False,True,False,1,False
2022-11-09,Office Supplies,642.9,736.7,91.73,672.5,True,91.049,1.075,False,True,False,1,False
2022-12-18,Office Supplies,750.8,725.2,91.96,776.7,True,226.701,2.678,False,True,True,2,True
2022-12-27,Office Supplies,673.0,763.6,90.93,623.7,True,167.392,1.977,False,True,False,1,False
2020-01-05,Pet Supplies,266.4,815.9,191.48,257.4,False,-88.904,-0.996,False,True,False,1,False
2020-01-06,Pet Supplies,247.0,827.6,198.77,243.2,False,-91.306,-1.023,False,True,False,1,False
2020-02-06,Pet Supplies,273.85,827.2,196.255,250.65,False,-102.795,-1.152,False,True,False,1,False
2020-02-07,Pet Supplies,290.2,796.25,195.2,279.45,False,-113.456,-1.271,False,True,False,1,False
2020-02-08,Pet Supplies,271.9,829.9,195.19,261.3,False,-87.427,-0.979,False,True,False,1,False
2020-02-09,Pet Supplies,944.4,825.1,189.99,246.4,False,599.374,6.734,True,True,True,3,True
2020-02-10,Pet Supplies,247.3,827.4,194.94,241.9,False,-80.199,-0.898,False,True,False,1,False
2020-02-11,Pet Supplies,236.5,827.9,198.58,214.5,False,-96.599,-1.082,False,True,False,1,False
2020-02-12,Pet Supplies,256.1,821.6,200.73,236.5,False,-105.784,-1.185,False,True,False,1,False
2020-03-17,Pet Supplies,309.7,825.1,198.07,300.2,True,80.836,0.911,False,True,False,1,False
2020-03-23,Pet Supplies,326.6,831.0,193.9,295.2,True,92.722,1.044,False,True,False,1,False
2020-03-30,Pet Supplies,296.3,833.5,195.61,289.8,True,68.208,0.769,False,True,False,1,False
2020-04-24,Pet Supplies,409.6,777.3,201.68,371.6,True,108.329,1.219,False,True,False,1,False
2020-05-19,Pet Supplies,302.8,832.4,203.4,284.8,True,77.479,0.873,False,True,False,1,False
2020-06-06,Pet Supplies,361.0,823.0,201.63,369.3,True,101.067,1.138,False,True,False,1,False
2020-06-14,Pet Supplies,381.4,790.6,197.93,353.0,True,131.156,1.476,False,True,False,1,False
2020-06-26,Pet Supplies,445.5,784.9,193.6,414.3,True,103.551,1.166,False,True,False,1,False
2020-07-05,Pet Supplies,326.3,803.65,197.625,314.55,False,69.989,0.789,False,True,False,1,False
2020-09-04,Pet Supplies,269.4,783.2,190.61,276.9,False,-84.142,-0.942,False,True,False,1,False
2020-09-23,Pet Supplies,424.5,787.1,192.23,388.7,True,70.438,0.794,False,True,False,1,False
2020-10-05,Pet Supplies,197.6,848.0,193.72,181.9,False,-81.492,-0.913,False,True,False,1,False
2020-10-16,Pet Supplies,501.4,799.7,199.8,510.3,True,76.844,0.866,False,True,False,1,False
2020-10-21,Pet Supplies,440.4,824.9,197.49,400.5,True,79.981,0.901,False,True,False,1,False
2020-11-08,Pet Supplies,330.92,799.44,196.708,321.04,False,-129.227,-1.449,False,True,False,1,False
2020-11-09,Pet Supplies,310.46,802.42,195.484,296.92,False,-159.003,-1.783,False,True,False,1,False
2020-11-10,Pet Supplies,290.0,805.4,194.26,272.8,False,-205.986,-2.311,False,True,False,1,False
2020-11-11,Pet Supplies,1279.2,787.9,196.51,298.5,False,753.798,8.468,True,True,False,2,True
2020-11-14,Pet Supplies,320.4,786.7,196.92,298.0,False,-201.442,-2.26,False,True,False,1,False
2020-11-15,Pet Supplies,313.15,780.25,198.175,292.6,False,-82.933,-0.929,False,True,False,1,False
2020-11-18,Pet Supplies,521.7,759.7,201.23,471.2,True,161.581,1.817,False,True,False,1,False
2020-11-29,Pet Supplies,469.7,770.0,191.52,434.6,True,125.331,1.41,False,True,False,1,False
2020-12-12,Pet Supplies,449.7,789.6,198.11,410.4,True,88.237,0.994,False,True,False,1,False
2021-01-05,Pet Supplies,443.5,832.2,193.72,461.9,True,109.979,1.238,False,True,False,1,False
2021-01-06,Pet Supplies,278.5,836.5,201.59,251.6,False,-109.555,-1.228,False,True,False,1,False
2021-01-08,Pet Supplies,554.9,801.85,198.07,319.0,False,123.529,1.39,False,True,False,1,False
2021-01-09,Pet Supplies,446.6,726.95,196.07,331.825,False,69.88,0.787,False,True,False,1,False
2021-01-12,Pet Supplies,379.0,824.5,195.47,382.1,False,66.708,0.752,False,True,False,1,False
2021-01-22,Pet Supplies,435.4,819.0,196.56,397.9,True,69.008,0.778,False,True,False,1,False
2021-01-24,Pet Supplies,288.95,824.9,199.385,270.9,False,-129.99,-1.457,False,True,False,1,False
2021-01-25,Pet Supplies,287.6,822.7,195.73,266.4,False,-105.442,-1.181,False,True,False,1,False
2021-01-26,Pet Supplies,245.7,836.1,195.79,244.8,False,-133.178,-1.493,False,True,False,1,False
2021-01-27,Pet Supplies,1134.3,818.1,204.17,317.9,False,717.266,8.058,True,True,True,3,True
2021-01-28,Pet Supplies,303.6,809.7,196.64,300.8,False,-135.666,-1.521,False,True,False,1,False
2021-01-29,Pet Supplies,312.05,807.85,192.89,310.4,False,-151.271,-1.696,False,True,False,1,False
2021-01-30,Pet Supplies,320.5,806.0,189.14,320.0,False,-102.142,-1.144,False,True,False,1,False
2021-02-10,Pet Supplies,377.9,644.6,194.61,372.2,False,72.916,0.822,False,True,False,1,False
2021-02-15,Pet Supplies,251.7,544.5,193.71,28.7,False,-50.328,-0.563,False,False,True,1,False
2021-02-17,Pet Supplies,439.6,541.2,196.49,438.9,True,83.866,0.945,False,True,False,1,False
2021-02-19,Pet Supplies,326.7,806.8,197.29,309.3,False,-108.578,-1.217,False,True,False,1,False
2021-02-21,Pet Supplies,422.6,808.1,198.02,398.4,True,83.967,0.946,False,True,False,1,False
2021-03-18,Pet Supplies,396.2,832.4,197.41,367.4,True,83.898,0.945,False,True,False,1,False
2021-03-21,Pet Supplies,262.2,847.9,192.52,2737.0,False,-19.39,-0.215,False,False,True,1,False
2021-03-29,Pet Supplies,336.4,867.9,194.1,326.1,True,82.444,0.929,False,True,False,1,False
2021-04-06,Pet Supplies,220.4,877.6,200.74,2285.0,False,-17.521,-0.194,False,False,True,1,False
2021-04-11,Pet Supplies,411.0,810.5,198.0,4302.0,False,110.01,1.238,False,True,True,2,True
2021-04-30,Pet Supplies,469.2,846.3,195.52,456.9,True,118.579,1.334,False,True,False,1,False
2021-06-18,Pet Supplies,298.5,817.1,200.62,2955.0,False,-32.242,-0.359,False,False,True,1,False
2021-07-21,Pet Supplies,431.4,786.5,196.4,441.2,True,74.909,0.844,False,True,False,1,False
2021-07-29,Pet Supplies,472.6,776.1,192.53,442.2,True,106.655,1.2,False,True,False,1,False
2021-08-12,Pet Supplies,491.8,791.7,194.78,449.4,True,123.77,1.393,False,True,False,1,False
2021-09-16,Pet Supplies,458.55,785.95,193.45,3048.05,False,44.413,0.501,False,False,True,1,False
2021-09-17,Pet Supplies,573.3,778.8,194.29,5764.0,True,136.522,1.536,False,True,True,2,True
2021-09-27,Pet Supplies,406.2,473.8,195.26,83.1,True,54.472,0.614,False,False,True,1,False
2021-10-03,Pet Supplies,350.5,474.2,190.96,32.6,False,-11.279,-0.124,False,False,True,1,False
2021-10-18,Pet Supplies,479.2,840.9,197.81,490.1,True,130.844,1.472,False,True,False,1,False
2021-10-26,Pet Supplies,394.52,817.3,199.552,3088.52,False,29.199,0.331,False,False,True,1,False
2021-10-27,Pet Supplies,398.3,815.1,199.7,3774.0,False,2.221,0.028,False,False,True,1,False
2021-12-03,Pet Supplies,560.2,817.7,200.12,565.8,True,144.294,1.623,False,True,False,1,False
2022-01-20,Pet Supplies,488.3,825.8,200.67,480.1,True,85.698,0.965,False,True,False,1,False
2022-01-24,Pet Supplies,295.9,848.9,195.64,2968.0,False,-3.52,-0.037,False,False,True,1,False
2022-02-09,Pet Supplies,468.8,723.9,194.31,474.5,True,98.616,1.11,False,True,False,1,False
2022-02-15,Pet Supplies,425.9,854.3,193.95,443.4,True,73.701,0.83,False,True,False,1,False
2022-02-17,Pet Supplies,559.5,820.3,198.21,539.6,True,159.913,1.799,False,True,False,1,False
2022-03-03,Pet Supplies,415.3,810.5,197.5,390.0,True,75.434,0.85,False,True,False,1,False
2022-03-28,Pet Supplies,367.4,853.7,189.25,347.7,True,79.744,0.898,False,True,False,1,False
2022-04-09,Pet Supplies,415.2,850.6,193.19,376.3,True,101.194,1.139,False,True,False,1,False
2022-04-19,Pet Supplies,375.5,656.2,191.29,350.0,True,105.594,1.189,False,True,False,1,False
2022-05-07,Pet Supplies,295.6,470.2,197.9,57.4,False,-5.263,-0.056,False,False,True,1,False
2022-06-01,Pet Supplies,387.2,815.1,198.42,369.6,True,74.209,0.836,False,True,False,1,False
2022-06-03,Pet Supplies,305.1,834.15,194.5,275.3,False,-87.892,-0.984,False,True,False,1,False
