date,units_sold,inventory_level,unit_price,warehouse_dispatch_rate,promotion_flag,product_category
2022-11-28,433.9,715.9,91.74,444.6,False,Office Supplies
2022-11-29,431.1,722.1,84.41,390.2,False,Office Supplies
2022-11-30,474.8,712.6,88.59,492.6,False,Office Supplies
2022-12-01,490.95,545.5,90.97999999999999,485.2,False,Office Supplies
2022-12-02,537.7,695.0,88.1,487.7,False,Office Supplies
2022-12-03,482.85,710.75,87.93,460.65,False,Office Supplies
2022-12-04,428.0,726.5,87.76,433.6,False,Office Supplies
2022-12-05,432.55,728.6,88.34,428.8,False,Office Supplies
2022-12-06,437.1,730.7,88.92,424.0,False,Office Supplies
2022-12-07,425.35,710.1,89.38,437.1,False,Office Supplies
2022-12-08,498.9,720.9,92.03,467.4,False,Office Supplies
2022-12-09,487.6333333333333,726.3833333333333,91.41166666666668,461.96666666666664,False,Office Supplies
2022-12-10,476.3666666666667,731.8666666666666,90.79333333333334,456.53333333333336,False,Office Supplies
2022-12-11,465.1,737.3499999999999,90.17500000000001,451.1,False,Office Supplies
2022-12-12,454.9,745.7,91.47,446.2,False,Office Supplies
2022-12-13,459.5,745.5,89.82,458.2,False,Office Supplies
2022-12-14,481.8,744.9,88.9,440.8,False,Office Supplies
2022-12-15,516.9,730.9,92.45,513.6,False,Office Supplies
2022-12-16,540.0,718.1,91.13,526.2,False,Office Supplies
2022-12-17,515.3,720.7,88.15,539.5,False,Office Supplies
2022-12-18,750.8,725.2,91.96,776.7,True,Office Supplies
2022-12-19,456.8,727.8,92.27,478.5,False,Office Supplies
2022-12-20,459.7,718.7,90.78,455.3,False,Office Supplies
2022-12-21,536.1,705.6,90.2,555.6,False,Office Supplies
2022-12-22,516.1,717.625,89.11500000000001,526.525,False,Office Supplies
2022-12-23,496.1,729.6500000000001,88.03,497.45000000000005,False,Office Supplies
2022-12-24,476.1,741.6750000000001,86.945,468.375,False,Office Supplies
2022-12-25,456.1,753.7,85.86,439.3,False,Office Supplies
2022-12-26,429.2,762.1,88.62,433.1,False,Office Supplies
2022-12-27,673.0,763.6,90.93,623.7,True,Office Supplies
2022-12-28,583.9,756.55,90.515,537.4000000000001,False,Office Supplies
2022-12-29,494.8,749.5,90.1,451.1,False,Office Supplies
2022-12-30,544.9,729.5,88.31,549.0,False,Office Supplies
2022-12-31,498.2,740.2,88.33,475.7,False,Office Supplies
2023-01-01,479.65,745.75,89.435,456.9,False,Office Supplies
2023-01-02,461.1,751.3,90.54,438.1,False,Office Supplies
2023-01-03,480.0,746.05,90.745,461.6,False,Office Supplies
2023-01-04,498.9,740.8,90.95,485.1,False,Office Supplies
2020-01-01,298.5,804.4,196.85,306.6,False,Pet Supplies
2020-01-02,298.1,807.0,191.7,281.1,False,Pet Supplies
2020-01-03,931.2,803.9,192.42,295.0,False,Pet Supplies
2020-01-04,306.4,809.5,200.14,309.4,False,Pet Supplies
2020-01-05,266.4,815.9,191.48,257.4,False,Pet Supplies
2020-01-06,247.0,827.6,198.77,243.2,False,Pet Supplies
2020-01-07,259.2,827.9,193.95,255.8,False,Pet Supplies
2020-01-08,283.9,798.2,195.165,287.15,False,Pet Supplies
2020-01-09,308.6,768.5,196.38,318.5,False,Pet Supplies
2020-01-10,298.03333333333336,780.2333333333333,194.63,308.0,False,Pet Supplies
2020-01-11,287.46666666666664,791.9666666666667,192.88,297.5,False,Pet Supplies
2020-01-12,276.9,803.7,191.13,287.0,False,Pet Supplies
2020-01-13,242.6,822.0,193.48,247.1,False,Pet Supplies
2020-01-14,253.3,822.7,190.2,245.1,False,Pet Supplies
2020-01-15,259.2,828.2,194.95,268.2,False,Pet Supplies
2020-01-16,263.125,823.5,196.805,266.825,False,Pet Supplies
2020-01-17,267.04999999999995,818.8,198.66,265.45,False,Pet Supplies
2020-01-18,270.97499999999997,814.1,200.515,264.075,False,Pet Supplies
2020-01-19,274.9,809.4,202.37,262.7,False,Pet Supplies
2020-01-20,273.04999999999995,816.95,199.575,266.25,False,Pet Supplies
2020-01-21,271.2,824.5,196.78,269.8,False,Pet Supplies
2020-01-22,258.3,829.5,198.48,263.3,False,Pet Supplies
2020-01-23,278.8,826.4,199.39,285.35,False,Pet Supplies
2020-01-24,299.3,823.3,200.3,307.4,False,Pet Supplies
2020-01-25,285.1,827.9,191.61,260.8,False,Pet Supplies
2020-01-26,240.3,841.9,196.76,231.0,False,Pet Supplies
2020-01-27,230.2,850.8,194.86,231.7,False,Pet Supplies
2020-01-28,247.5,842.5,194.21,230.9,False,Pet Supplies
2020-01-29,249.3,837.9,194.66,227.4,False,Pet Supplies
2020-01-30,272.05,835.05,194.125,252.45,False,Pet Supplies
2020-01-31,294.8,832.2,193.59,277.5,False,Pet Supplies
2020-02-01,271.23333333333335,836.8333333333334,196.03666666666666,258.3666666666667,False,Pet Supplies
2020-02-02,247.66666666666666,841.4666666666667,198.48333333333335,239.23333333333332,False,Pet Supplies
2020-02-03,224.1,846.1,200.93,220.1,False,Pet Supplies
2020-02-04,228.75,841.05,196.785,227.75,False,Pet Supplies
2020-02-05,233.4,836.0,192.64,235.4,False,Pet Supplies
2020-02-06,273.85,827.2,196.255,250.65,False,Pet Supplies
2020-02-07,290.2,796.25,195.2,279.45000000000005,False,Pet Supplies
2020-02-08,271.9,829.9,195.19,261.3,False,Pet Supplies
2020-02-09,944.4,825.1,189.99,246.4,False,Pet Supplies
2020-02-10,247.3,827.4,194.94,241.9,False,Pet Supplies
2020-02-11,236.5,827.9,198.58,214.5,False,Pet Supplies
2020-02-12,256.1,821.6,200.73,236.5,False,Pet Supplies
2020-02-13,280.65,817.95,197.595,267.85,False,Pet Supplies
2020-02-14,305.2,814.3,194.46,299.2,False,Pet Supplies
2020-02-15,236.5,824.9,197.81,237.3,False,Pet Supplies
2020-02-16,267.5,813.6,203.25,247.8,False,Pet Supplies
2020-02-17,252.95,818.6500000000001,199.215,236.95,False,Pet Supplies
2020-02-18,238.4,823.7,195.18,226.1,False,Pet Supplies
2020-02-19,283.3,812.6500000000001,191.875,277.2,False,Pet Supplies
2020-02-20,328.2,801.6,188.57,328.3,False,Pet Supplies
2020-02-21,284.0,815.7,198.57,279.2,False,Pet Supplies
2020-02-22,260.7,825.1,193.75,248.95,False,Pet Supplies
2020-02-23,237.4,834.5,188.93,218.7,False,Pet Supplies
2020-02-24,236.6,825.7,194.44,231.7,False,Pet Supplies
2020-02-25,243.25,827.85,194.48000000000002,237.7,False,Pet Supplies
2020-02-26,249.9,830.0,194.52,243.7,False,Pet Supplies
2020-02-27,286.4,822.1,200.66,259.0,False,Pet Supplies
2020-02-28,282.0,823.2,190.24,280.7,False,Pet Supplies
2020-02-29,282.2,825.0,196.5,285.3,False,Pet Supplies
2020-03-01,270.6333333333333,826.8,197.18333333333334,276.40000000000003,False,Pet Supplies
2020-03-02,259.06666666666666,828.6,197.86666666666667,267.5,False,Pet Supplies
2020-03-03,247.5,830.4,198.55,258.6,False,Pet Supplies
2020-03-04,248.3,823.1,195.28,244.1,False,Pet Supplies
2020-03-05,244.45000000000002,825.1833333333334,195.915,237.75,False,Pet Supplies
2020-03-06,240.6,827.2666666666667,196.55,231.4,False,Pet Supplies
2020-03-07,236.75,829.35,197.185,225.05,False,Pet Supplies
2020-03-08,232.9,831.4333333333334,197.82,218.7,False,Pet Supplies
2020-03-09,229.04999999999998,833.5166666666667,198.455,212.35,False,Pet Supplies
2020-03-10,225.2,835.6,199.09,206.0,False,Pet Supplies
2020-03-11,267.8,825.8,192.49,252.1,False,Pet Supplies
2020-03-12,276.9,819.3499999999999,195.065,272.4,False,Pet Supplies
2020-03-13,286.0,812.9,197.64,292.7,False,Pet Supplies
2020-03-14,253.1,815.3,199.0,238.7,False,Pet Supplies
2020-03-15,249.7,817.0,204.56,247.8,False,Pet Supplies
2020-03-16,217.7,825.5,200.6,223.8,False,Pet Supplies
2020-03-17,309.7,825.1,198.07,300.2,True,Pet Supplies
2020-03-18,263.4,817.3,187.18,267.4,False,Pet Supplies
2020-03-19,254.6,816.7,195.52,236.0,False,Pet Supplies
2020-03-20,264.2,809.9,200.56,246.0,False,Pet Supplies
2020-03-21,246.8,821.1,195.99,249.7,False,Pet Supplies
2020-03-22,301.9,829.8,197.6,287.8,True,Pet Supplies
2020-03-23,326.6,831.0,193.9,295.2,True,Pet Supplies
2020-03-24,213.5,817.6,193.7,222.9,False,Pet Supplies
2020-03-25,247.9,812.0,192.86,230.7,False,Pet Supplies
2020-03-26,270.8,804.1,196.96,258.0,False,Pet Supplies
2020-03-27,270.4,800.2,197.4,258.6,False,Pet Supplies
2020-03-28,231.3,815.0,204.38,240.8,False,Pet Supplies
2020-03-29,230.3,817.4,190.56,217.1,False,Pet Supplies
2020-03-30,296.3,833.5,195.61,289.8,True,Pet Supplies
2020-03-31,275.05,823.9,194.78500000000003,264.5,False,Pet Supplies
2020-04-01,253.8,814.3,193.96,239.2,False,Pet Supplies
2020-04-02,274.05,799.25,194.875,268.75,False,Pet Supplies
2020-04-03,294.3,784.2,195.79,298.3,False,Pet Supplies
2020-04-04,336.6,798.3,197.93,344.8,True,Pet Supplies
2020-04-05,241.4,793.5,193.07,229.7,False,Pet Supplies
2020-04-06,260.85,797.2,197.52499999999998,247.35,False,Pet Supplies
2020-04-07,280.3,800.9,201.98,265.0,True,Pet Supplies
2020-04-08,278.8666666666667,792.6,200.59333333333333,263.1,False,Pet Supplies
2020-04-09,277.43333333333334,784.3,199.20666666666665,261.2,False,Pet Supplies
2020-04-10,276.0,776.0,197.82,259.3,False,Pet Supplies
2020-04-11,279.6,771.8,190.09,269.4,False,Pet Supplies
2020-04-12,229.2,776.7,194.38,235.2,False,Pet Supplies
2020-04-13,193.5,793.1,198.54,199.9,False,Pet Supplies
2020-04-14,196.6,787.9,195.01,187.3,False,Pet Supplies
2020-04-15,239.0,783.0,197.24,231.5,False,Pet Supplies
2020-04-16,246.9,779.7,195.29000000000002,238.95,False,Pet Supplies
2020-04-17,254.8,776.4,193.34,246.4,False,Pet Supplies
2020-04-18,245.4,771.6,206.07,243.5,False,Pet Supplies
2020-04-19,170.7,798.8,197.09,172.8,False,Pet Supplies
2020-04-20,216.1,794.5,196.48,205.8,False,Pet Supplies
2020-04-21,232.4,792.6,192.77,240.0,False,Pet Supplies
2020-04-22,222.6,793.4,193.85,201.1,False,Pet Supplies
2020-04-23,237.7,786.8,194.37,226.4,False,Pet Supplies
2020-04-24,409.6,777.3,201.68,371.6,True,Pet Supplies
2020-04-25,272.4,786.9,200.23,260.3,False,Pet Supplies
2020-04-26,212.0,815.4,206.07,213.9,False,Pet Supplies
2020-04-27,186.4,826.1,202.36,178.9,False,Pet Supplies
2020-04-28,186.7,822.5,197.73,187.6,False,Pet Supplies
2020-04-29,231.5,814.55,195.04,232.5,False,Pet Supplies
2020-04-30,276.3,806.6,192.35,277.4,False,Pet Supplies
2020-05-01,258.5,815.0,202.96,252.2,False,Pet Supplies
2020-05-02,235.0,819.5,188.28,245.6,False,Pet Supplies
2020-05-03,260.20000000000005,821.4,198.685,250.45,False,Pet Supplies
2020-05-04,206.7,829.3,196.18,201.6,False,Pet Supplies
2020-05-05,212.4,837.1,195.04,219.3,False,Pet Supplies
2020-05-06,234.73333333333332,819.35,194.725,232.63333333333335,False,Pet Supplies
2020-05-07,257.06666666666666,801.5999999999999,194.41,245.96666666666667,False,Pet Supplies
2020-05-08,279.4,783.8499999999999,194.095,259.3,False,Pet Supplies
2020-05-09,257.6,823.2,198.21,236.3,False,Pet Supplies
2020-05-10,228.20000000000002,833.45,194.32,214.45,False,Pet Supplies
2020-05-11,198.8,843.7,190.43,192.6,False,Pet Supplies
2020-05-12,202.9,846.3,196.89,184.6,False,Pet Supplies
2020-05-13,242.3,834.1,198.66,238.9,False,Pet Supplies
2020-05-14,264.9,831.9,192.36,254.0,False,Pet Supplies
2020-05-15,269.8,822.2,196.2,279.0,False,Pet Supplies
2020-05-16,278.4,812.4,193.71,269.0,False,Pet Supplies
2020-05-17,245.3,819.7,192.27,243.1,False,Pet Supplies
2020-05-18,192.8,834.8,191.65,188.1,False,Pet Supplies
2020-05-19,302.8,832.4,203.4,284.8,True,Pet Supplies
2020-05-20,205.9,825.3,188.15,208.0,False,Pet Supplies
2020-05-21,263.8,807.8,199.78,255.7,False,Pet Supplies
2020-05-22,298.6,805.9,201.57,288.8,False,Pet Supplies
2020-05-23,269.8,818.9,196.22,261.55,False,Pet Supplies
2020-05-24,241.0,831.9,190.87,234.3,False,Pet Supplies
2020-05-25,260.45,833.2,189.12,255.0,False,Pet Supplies
2020-05-26,279.9,834.5,187.37,275.7,True,Pet Supplies
2020-05-27,281.7,811.5,198.33,288.4,False,Pet Supplies
2020-05-28,285.5,816.3,196.71,296.1,False,Pet Supplies
2020-05-29,284.8,820.1,198.59,273.1,False,Pet Supplies
2020-05-30,255.2,830.0,198.87,266.2,False,Pet Supplies
2020-05-31,249.875,832.325,198.22,253.575,False,Pet Supplies
2020-06-01,244.55,834.65,197.57,240.95,False,Pet Supplies
2020-06-02,239.225,836.9749999999999,196.92000000000002,228.325,False,Pet Supplies
2020-06-03,233.9,839.3,196.27,215.7,False,Pet Supplies
2020-06-04,250.0,808.1,194.28,239.15,False,Pet Supplies
2020-06-05,260.5,826.2,200.07,249.3,False,Pet Supplies
2020-06-06,361.0,823.0,201.63,369.3,True,Pet Supplies
2020-06-07,280.65,826.55,196.26999999999998,286.15,False,Pet Supplies
2020-06-08,200.3,830.1,190.91,203.0,False,Pet Supplies
2020-06-09,215.44,819.4200000000001,191.464,213.96,False,Pet Supplies
2020-06-10,230.58,808.74,192.018,224.92000000000002,False,Pet Supplies
2020-06-11,245.72,798.0600000000001,192.572,235.88,False,Pet Supplies
2020-06-12,260.86,787.38,193.126,246.84,False,Pet Supplies
2020-06-13,276.0,776.7,193.68,257.8,False,Pet Supplies
2020-06-14,381.4,790.6,197.93,353.0,True,Pet Supplies
2020-06-15,219.7,786.4,197.75,208.9,False,Pet Supplies
2020-06-16,230.2,786.4,205.11,231.4,False,Pet Supplies
2020-06-17,242.9,790.0,202.59,222.9,False,Pet Supplies
2020-06-18,277.1,774.7,200.57,272.8,False,Pet Supplies
2020-06-19,321.1,770.9,199.28,332.4,False,Pet Supplies
2020-06-20,281.8,790.5,190.27,279.3,False,Pet Supplies
2020-06-21,255.4,798.5,196.96,260.5,False,Pet Supplies
2020-06-22,231.0,815.9,198.48,217.3,False,Pet Supplies
2020-06-23,244.5,800.2,196.47,226.6,False,Pet Supplies
2020-06-24,280.1,788.9,199.1,284.1,False,Pet Supplies
2020-06-25,307.0,782.7,192.91,322.0,False,Pet Supplies
2020-06-26,445.5,784.9,193.6,414.3,True,Pet Supplies
2020-06-27,288.5,787.6,200.9,262.7,False,Pet Supplies
2020-06-28,260.25,790.9000000000001,200.985,248.0,False,Pet Supplies
2020-06-29,232.0,794.2,201.07,233.3,False,Pet Supplies
2020-06-30,249.0,791.3,194.22,244.4,False,Pet Supplies
2020-07-01,260.025,785.6999999999999,194.0275,250.425,False,Pet Supplies
2020-07-02,271.05,780.0999999999999,193.83499999999998,256.45,False,Pet Supplies
2020-07-03,282.07500000000005,774.5,193.64249999999998,262.475,False,Pet Supplies
2020-07-04,293.1,768.9,193.45,268.5,False,Pet Supplies
2020-07-05,326.3,803.65,197.625,314.55,False,Pet Supplies
2020-07-06,225.2,791.0,194.01,215.1,False,Pet Supplies
2020-07-07,242.23999999999998,783.54,194.064,237.01999999999998,False,Pet Supplies
2020-07-08,259.28,776.08,194.118,258.94,False,Pet Supplies
2020-07-09,276.32,768.62,194.172,280.86,False,Pet Supplies
2020-07-10,293.36,761.1600000000001,194.226,302.78,False,Pet Supplies
2020-07-11,310.4,753.7,194.28,324.7,False,Pet Supplies
2020-07-12,279.45,761.75,197.075,286.6,False,Pet Supplies
2020-07-13,248.5,769.8,199.87,248.5,False,Pet Supplies
2020-07-14,274.9,764.9,200.75,262.85,False,Pet Supplies
2020-07-15,301.3,760.0,201.63,277.2,False,Pet Supplies
2020-07-16,315.0,762.45,196.135,288.6,False,Pet Supplies
2020-07-17,328.7,764.9,190.64,300.0,False,Pet Supplies
2020-07-18,283.8,770.4,201.12,274.0,False,Pet Supplies
2020-07-19,246.0,779.8,198.43,240.4,False,Pet Supplies
2020-07-20,247.6,781.05,197.155,243.7,False,Pet Supplies
2020-07-21,249.2,782.3,195.88,247.0,False,Pet Supplies
2020-07-22,312.3,759.3,196.21,307.6,False,Pet Supplies
2020-07-23,322.3,757.6,200.13,292.8,False,Pet Supplies
2020-07-24,313.2,758.3,198.35,297.7,False,Pet Supplies
2020-07-25,294.6333333333333,762.8333333333333,197.78666666666666,286.8666666666667,False,Pet Supplies
2020-07-26,276.06666666666666,767.3666666666667,197.22333333333333,276.0333333333333,False,Pet Supplies
2020-07-27,257.5,771.9,196.66,265.2,False,Pet Supplies
2020-07-28,262.2,774.0,195.33,250.8,False,Pet Supplies
2020-07-29,281.79999999999995,760.1,195.02,274.35,False,Pet Supplies
2020-07-30,301.4,746.2,194.71,297.9,False,Pet Supplies
2020-07-31,286.2625,757.9250000000001,196.04375000000002,283.17499999999995,False,Pet Supplies
2020-08-01,271.125,769.6500000000001,197.3775,268.45,False,Pet Supplies
2020-08-02,255.98749999999998,781.375,198.71125,253.725,False,Pet Supplies
2020-08-03,240.85,793.1,200.04500000000002,239.0,False,Pet Supplies
2020-08-04,256.9,749.0,202.83,234.8,False,Pet Supplies
2020-08-05,324.5,740.3,198.755,313.3,False,Pet Supplies
2020-08-06,392.1,731.6,194.68,391.8,True,Pet Supplies
2020-08-07,296.9,753.9,196.075,299.05,False,Pet Supplies
2020-08-08,331.3,730.3,193.42,315.9,False,Pet Supplies
2020-08-09,295.8,745.5,197.45,305.6,False,Pet Supplies
2020-08-10,243.5,761.0,195.03,239.8,False,Pet Supplies
2020-08-11,317.1,756.6,196.62,318.8,True,Pet Supplies
2020-08-12,323.9,748.45,194.54500000000002,324.15,False,Pet Supplies
2020-08-13,330.7,740.3,192.47,329.5,False,Pet Supplies
2020-08-14,330.2,736.2,192.54,339.3,False,Pet Supplies
2020-08-15,317.76666666666665,739.2,194.44,314.1333333333333,False,Pet Supplies
2020-08-16,305.3333333333333,742.2,196.34,288.9666666666667,False,Pet Supplies
2020-08-17,292.9,745.2,198.24,263.8,False,Pet Supplies
2020-08-18,250.9,754.5,200.72,253.6,False,Pet Supplies
2020-08-19,327.1,738.3,198.03,313.9,False,Pet Supplies
2020-08-20,348.2,737.4,189.71,346.6,False,Pet Supplies
2020-08-21,333.3,742.4,190.76,329.1,False,Pet Supplies
2020-08-22,313.5,739.8,187.42,284.4,False,Pet Supplies
2020-08-23,293.5,746.7,201.39,282.4,False,Pet Supplies
2020-08-24,251.1,762.5,200.58,229.1,False,Pet Supplies
2020-08-25,265.5,761.6,203.58,257.2,False,Pet Supplies
2020-08-26,294.56666666666666,756.3666666666667,204.21333333333334,292.46666666666664,False,Pet Supplies
2020-08-27,323.6333333333333,751.1333333333333,204.84666666666666,327.73333333333335,False,Pet Supplies
2020-08-28,352.7,745.9,205.48,363.0,False,Pet Supplies
2020-08-29,329.6333333333333,756.3666666666667,204.59666666666666,332.76666666666665,False,Pet Supplies
2020-08-30,306.56666666666666,766.8333333333333,203.71333333333334,302.53333333333336,False,Pet Supplies
2020-08-31,283.5,777.3,202.83,272.3,False,Pet Supplies
2020-09-01,306.6333333333333,769.3,198.85333333333335,293.9666666666667,False,Pet Supplies
2020-09-02,329.76666666666665,761.3,194.87666666666667,315.6333333333333,False,Pet Supplies
2020-09-03,352.9,753.3,190.9,337.3,False,Pet Supplies
2020-09-04,269.4,783.2,190.61,276.9,False,Pet Supplies
2020-09-05,281.41666666666663,778.1166666666667,192.655,286.31666666666666,False,Pet Supplies
2020-09-06,293.43333333333334,773.0333333333334,194.70000000000002,295.7333333333333,False,Pet Supplies
2020-09-07,305.45,767.95,196.745,305.15,False,Pet Supplies
2020-09-08,282.5,787.5,201.48,259.1,False,Pet Supplies
2020-09-09,313.7,777.05,200.07,287.70000000000005,False,Pet Supplies
2020-09-10,344.9,766.6,198.66,316.3,False,Pet Supplies
2020-09-11,445.09999999999997,783.05,197.25,444.55,False,Pet Supplies
2020-09-12,363.6,764.8,198.8,335.5,False,Pet Supplies
2020-09-13,309.8,791.3,205.36,296.6,False,Pet Supplies
2020-09-14,313.8,787.4,197.43,296.1,False,Pet Supplies
2020-09-15,303.7,794.6,190.96,276.4,False,Pet Supplies
2020-09-16,334.0,785.5,196.16,300.9,False,Pet Supplies
2020-09-17,355.3,782.3,193.2,346.4,False,Pet Supplies
2020-09-18,340.6,781.3,203.1,340.6,False,Pet Supplies
2020-09-19,322.70000000000005,787.15,198.82,326.65,False,Pet Supplies
2020-09-20,304.8,793.0,194.54,312.7,False,Pet Supplies
2020-09-21,310.5,787.3,197.65,280.1,False,Pet Supplies
2020-09-22,367.5,787.2,194.94,334.4,False,Pet Supplies
2020-09-23,424.5,787.1,192.23,388.7,True,Pet Supplies
2020-09-24,340.5,784.8,196.59,346.2,False,Pet Supplies
2020-09-25,348.2,786.05,198.375,352.1,False,Pet Supplies
2020-09-26,355.9,787.3,200.16,358.0,False,Pet Supplies
2020-09-27,305.4,810.1,195.74,287.8,False,Pet Supplies
2020-09-28,321.2333333333333,808.6,195.98000000000002,315.3333333333333,False,Pet Supplies
2020-09-29,337.06666666666666,807.1,196.22,342.8666666666667,False,Pet Supplies
2020-09-30,352.9,805.6,196.46,370.4,False,Pet Supplies
2020-10-01,369.5,793.8,197.46,353.1,False,Pet Supplies
2020-10-02,352.25,792.8,194.69,334.35,False,Pet Supplies
2020-10-03,335.0,791.8,191.92,315.6,False,Pet Supplies
2020-10-04,316.8,787.1,189.97,318.5,False,Pet Supplies
2020-10-05,197.6,848.0,193.72,181.9,False,Pet Supplies
2020-10-06,269.15,812.75,191.865,245.25,False,Pet Supplies
2020-10-07,340.7,777.5,190.01,308.6,False,Pet Supplies
2020-10-08,376.7,774.9,206.73,350.3,False,Pet Supplies
2020-10-09,361.85,782.95,200.315,342.15,False,Pet Supplies
2020-10-10,347.0,791.0,193.9,334.0,False,Pet Supplies
2020-10-11,327.0,802.3,196.89,316.1,False,Pet Supplies
2020-10-12,311.8,809.8,202.37,323.3,False,Pet Supplies
2020-10-13,329.55,801.55,199.195,321.1,False,Pet Supplies
2020-10-14,347.3,793.3,196.02,318.9,False,Pet Supplies
2020-10-15,424.35,796.5,197.91000000000003,414.6,False,Pet Supplies
2020-10-16,501.4,799.7,199.8,510.3,True,Pet Supplies
2020-10-17,410.5,814.5,196.14,422.85,False,Pet Supplies
2020-10-18,319.6,829.3,192.48,335.4,False,Pet Supplies
2020-10-19,303.4,837.2,200.1,288.2,False,Pet Supplies
2020-10-20,301.4,832.9,195.66,293.2,False,Pet Supplies
2020-10-21,440.4,824.9,197.49,400.5,True,Pet Supplies
2020-10-22,368.2,804.4,198.18,355.6,False,Pet Supplies
2020-10-23,379.6,801.3,195.74,376.4,False,Pet Supplies
2020-10-24,383.8,801.1,196.64,390.1,False,Pet Supplies
2020-10-25,343.1,816.4000000000001,197.79,338.85,False,Pet Supplies
2020-10-26,302.4,831.7,198.94,287.6,False,Pet Supplies
2020-10-27,320.1,821.3,202.62,303.6,False,Pet Supplies
2020-10-28,316.8,823.2,196.08,306.8,False,Pet Supplies
2020-10-29,382.2,805.1,197.81,393.8,False,Pet Supplies
2020-10-30,384.6,807.5,198.29,399.6,False,Pet Supplies
2020-10-31,327.7,826.3,193.86,317.0,False,Pet Supplies
2020-11-01,326.35,810.5999999999999,192.385,306.8,False,Pet Supplies
2020-11-02,290.5,842.1,197.37,277.9,False,Pet Supplies
2020-11-03,316.2,825.3,196.37,307.9,False,Pet Supplies
2020-11-04,354.25,807.9,198.375,350.65,False,Pet Supplies
2020-11-05,392.3,790.5,200.38,393.4,False,Pet Supplies
2020-11-06,371.84000000000003,793.48,199.156,369.28,False,Pet Supplies
2020-11-07,351.38,796.46,197.932,345.15999999999997,False,Pet Supplies
2020-11-08,330.92,799.4399999999999,196.708,321.03999999999996,False,Pet Supplies
2020-11-09,310.46000000000004,802.42,195.48399999999998,296.92,False,Pet Supplies
2020-11-10,290.0,805.4,194.26,272.8,False,Pet Supplies
2020-11-11,1279.2,787.9,196.51,298.5,False,Pet Supplies
2020-11-12,587.0,756.8,201.84,551.3,True,Pet Supplies
2020-11-13,533.3,767.8,195.68,544.2,True,Pet Supplies
2020-11-14,320.4,786.7,196.92,298.0,False,Pet Supplies
2020-11-15,313.15,780.25,198.175,292.6,False,Pet Supplies
2020-11-16,305.9,773.8,199.43,287.2,False,Pet Supplies
2020-11-17,296.2,774.7,203.18,285.9,False,Pet Supplies
2020-11-18,521.7,759.7,201.23,471.2,True,Pet Supplies
2020-11-19,363.7,761.6,192.91,367.5,False,Pet Supplies
2020-11-20,352.45,762.55,194.305,355.6,False,Pet Supplies
2020-11-21,341.2,763.5,195.7,343.7,False,Pet Supplies
2020-11-22,337.3,761.6,194.59666666666666,337.1333333333333,False,Pet Supplies
2020-11-23,333.4,759.6999999999999,193.4933333333333,330.56666666666666,False,Pet Supplies
2020-11-24,329.5,757.8,192.39,324.0,False,Pet Supplies
2020-11-25,330.95,761.45,196.93,331.35,False,Pet Supplies
2020-11-26,332.4,765.1,201.47,338.7,False,Pet Supplies
2020-11-27,367.3,758.5,196.66,359.8,False,Pet Supplies
2020-11-28,418.5,764.25,194.09,397.20000000000005,False,Pet Supplies
2020-11-29,469.7,770.0,191.52,434.6,True,Pet Supplies
2020-11-30,288.2,778.6,195.75,294.1,False,Pet Supplies
2020-12-01,309.25,771.7,198.43,297.65,False,Pet Supplies
2020-12-02,330.3,764.8,201.11,301.2,False,Pet Supplies
2020-12-03,304.75,790.95,203.885,281.75,False,Pet Supplies
2020-12-04,346.5,770.9,194.11,348.0,False,Pet Supplies
2020-12-05,359.7,768.8,198.73,364.0,False,Pet Supplies
2020-12-06,314.9,782.6,202.21,316.4,False,Pet Supplies
2020-12-07,283.3,797.4,197.25,276.6,False,Pet Supplies
2020-12-08,300.1,790.3,193.26,289.2,False,Pet Supplies
2020-12-09,329.4,784.0999999999999,195.64999999999998,331.29999999999995,False,Pet Supplies
2020-12-10,358.7,777.9,198.04,373.4,False,Pet Supplies
2020-12-11,404.2,783.75,198.075,391.9,False,Pet Supplies
2020-12-12,449.7,789.6,198.11,410.4,True,Pet Supplies
2020-12-13,343.0,791.8,195.91,315.0,False,Pet Supplies
2020-12-14,308.8,796.8,198.58,283.3,False,Pet Supplies
2020-12-15,318.70000000000005,795.55,196.38,297.5,False,Pet Supplies
2020-12-16,328.6,794.3,194.18,311.7,False,Pet Supplies
2020-12-17,355.8,793.3,193.07,348.1,False,Pet Supplies
2020-12-18,355.7,792.3,198.25,337.4,False,Pet Supplies
2020-12-19,351.3,795.6,196.83,343.6,False,Pet Supplies
2020-12-20,298.1,810.6,197.47,298.9,False,Pet Supplies
2020-12-21,266.9,827.4,200.23,266.9,False,Pet Supplies
2020-12-22,296.46666666666664,821.3666666666667,198.57999999999998,299.56666666666666,False,Pet Supplies
2020-12-23,326.03333333333336,815.3333333333333,196.93,332.2333333333333,False,Pet Supplies
2020-12-24,355.6,809.3,195.28,364.9,False,Pet Supplies
2020-12-25,360.5,814.55,199.655,372.85,False,Pet Supplies
2020-12-26,365.4,819.8,204.03,380.8,False,Pet Supplies
2020-12-27,323.3,834.0,198.13,314.2,False,Pet Supplies
2020-12-28,310.5,838.55,198.70499999999998,311.6,False,Pet Supplies
2020-12-29,297.7,843.1,199.28,309.0,False,Pet Supplies
2020-12-30,328.2,832.9,189.62,311.6,False,Pet Supplies
2020-12-31,373.1,825.0,195.0,346.8,False,Pet Supplies
