date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,is_anomaly,anomaly_type
21-02-2022,Sporting Goods,384,890,154.48,0,381.4,0,
22-02-2022,Sporting Goods,405,886.9,148.21,0,422.3,0,
23-02-2022,Sporting Goods,438.1,878.6,153.91,0,436.9,0,
24-02-2022,Sporting Goods,453.1,885.6,151.43,0,468.5,0,
25-02-2022,Sporting Goods,440.2,886,153.34,0,458.2,0,
26-02-2022,Sporting Goods,489.2,864.4,152.88,0,508.5,0,
27-02-2022,Sporting Goods,432,887.5,154.64,0,438,0,
28-02-2022,Sporting Goods,450.4,891.3,159.78,0,442.7,0,
01-03-2022,Sporting Goods,399.1,903.5,159.12,0,365,0,
02-03-2022,Sporting Goods,436.9,899,155.44,0,407.8,0,
03-03-2022,Sporting Goods,470.5,886.3,151.89,0,441.5,0,
04-03-2022,Sporting Goods,508.1,877.9,153.52,0,459.8,0,
05-03-2022,Sporting Goods,495.8,884.8,151.72,0,453.8,0,
06-03-2022,Sporting Goods,426.7,902.4,150.69,0,402.9,0,
07-03-2022,Sporting Goods,505.1,918,146.97,1,461.5,0,
08-03-2022,Sporting Goods,427.5,921.2,152.24,0,395.6,0,
09-03-2022,Sporting Goods,616.3,901.3,153.78,1,559.7,0,
10-03-2022,Sporting Goods,738.4,902.1,154.81,1,710.7,0,
11-03-2022,Sporting Goods,487.9,903.6,153.28,0,499.3,0,
12-03-2022,Sporting Goods,491.8,893,150.82,0,502.5,0,
13-03-2022,Sporting Goods,463.9,901.5,151.41,0,480.5,0,
14-03-2022,Sporting Goods,449.7,897.5,155.76,0,455.1,0,
15-03-2022,Sporting Goods,448.3,901.2,147.71,0,419.9,0,
16-03-2022,Sporting Goods,487.4,889.9,151.38,0,490.1,0,
17-03-2022,Sporting Goods,455.6,897.6,153.01,0,461.6,0,
18-03-2022,Sporting Goods,536.4,865.5,151.68,0,526.5,0,
19-03-2022,Sporting Goods,495.8,874.7,148.3,0,506.3,0,
20-03-2022,Sporting Goods,445,892.6,155.8,0,405.2,0,
21-03-2022,Sporting Goods,457.2,888.7,156.5,0,452.3,0,
22-03-2022,Sporting Goods,432.1,902.2,149.92,0,420,0,
23-03-2022,Sporting Goods,473.1,895.5,143.13,0,482.9,0,
24-03-2022,Sporting Goods,498.9,893.2,159.06,0,458.6,0,
25-03-2022,Sporting Goods,,886.9,151.67,0,476.1,0,
26-03-2022,Sporting Goods,467.2,901.5,149.96,0,459.7,0,
27-03-2022,Sporting Goods,471.4,895.4,152.6,0,491.3,0,
28-03-2022,Sporting Goods,427.7,902.2,153.92,0,390.3,0,
29-03-2022,Sporting Goods,459,898.7,151.02,0,464.3,0,
30-03-2022,Sporting Goods,466.1,890.7,153.34,0,433.8,0,
31-03-2022,Sporting Goods,450.3,888.9,152.57,0,412.4,0,
01-04-2022,Sporting Goods,733.3,880.6,150.84,1,703.4,0,
02-04-2022,Sporting Goods,498.6,873.6,147.94,0,492.3,0,
03-04-2022,Sporting Goods,448.9,887.6,157.01,0,459.7,0,
04-04-2022,Sporting Goods,466.2,894,154.67,0,464,0,
05-04-2022,Sporting Goods,512.9,902.9,150.59,1,499.4,0,
06-04-2022,Sporting Goods,657.2,886.1,154.18,1,619.6,0,
07-04-2022,Sporting Goods,1956.3,884.4,150.28,0,463.5,1,demand_spike
08-04-2022,Sporting Goods,492.7,889,152.82,0,500.3,0,
09-04-2022,Sporting Goods,457.1,895.7,154.75,0,419.3,0,
10-04-2022,Sporting Goods,,893.1,154.36,0,426,0,
11-04-2022,Sporting Goods,420.3,906.2,151.7,0,423.7,0,
12-04-2022,Sporting Goods,1722.3,894.9,155.44,1,684.7,1,demand_spike
13-04-2022,Sporting Goods,467.7,875.8,152.97,0,429.3,0,
14-04-2022,Sporting Goods,485.7,870.3,151.33,0,481.5,0,
15-04-2022,Sporting Goods,521.4,866.3,158.06,0,488,0,
16-04-2022,Sporting Goods,428,892.6,149.5,0,386.8,0,
17-04-2022,Sporting Goods,454.7,883.5,154.16,0,466,0,
18-04-2022,Sporting Goods,435.1,895.1,157.27,0,424.8,0,
19-04-2022,Sporting Goods,448.4,890.4,147.73,0,405.2,0,
20-04-2022,Sporting Goods,459.6,890.9,157.95,0,475.4,0,
21-04-2022,Sporting Goods,516.1,887.3,158.11,0,505.9,0,
22-04-2022,Sporting Goods,494.1,891,151.51,0,499.3,0,
23-04-2022,Sporting Goods,486.7,892.3,153.82,0,469,0,
24-04-2022,Sporting Goods,477.8,897,150.69,0,443.3,0,
25-04-2022,Sporting Goods,443.9,914.6,150.42,0,430.5,0,
26-04-2022,Sporting Goods,421,920.9,149.48,0,397.1,0,
27-04-2022,Sporting Goods,461.7,912.3,158.12,0,436.1,0,
28-04-2022,Sporting Goods,754.4,905.3,152.23,1,751.9,0,
29-04-2022,Sporting Goods,463.5,913.2,148.7,0,423.7,0,
30-04-2022,Sporting Goods,467.7,909.8,156.12,0,448.8,0,
01-05-2022,Sporting Goods,456.1,910.2,155,0,447.9,0,
02-05-2022,Sporting Goods,485,916.9,154.09,0,488.1,0,
03-05-2022,Sporting Goods,455,918.2,150.93,0,452.7,0,
04-05-2022,Sporting Goods,472.9,905.6,151.71,0,488.5,0,
05-05-2022,Sporting Goods,528.3,890.2,159.28,0,554.1,0,
06-05-2022,Sporting Goods,509.9,896.7,154.12,0,530.6,0,
07-05-2022,Sporting Goods,496.9,902.8,151.32,0,504.1,0,
08-05-2022,Sporting Goods,446.9,913.4,155.21,0,448.2,0,
09-05-2022,Sporting Goods,,918.6,155.52,0,373.3,0,
10-05-2022,Sporting Goods,450.4,905.8,158.49,0,441.4,0,
11-05-2022,Sporting Goods,506.3,893.6,153.14,0,506.1,0,
12-05-2022,Sporting Goods,521.9,883.8,155.18,0,502.1,0,
13-05-2022,Sporting Goods,791.5,888.5,154.56,1,758,0,
14-05-2022,Sporting Goods,463.6,899.5,150.75,0,455,0,
15-05-2022,Sporting Goods,419.3,905.1,148.76,0,434.4,0,
16-05-2022,Sporting Goods,418.8,898.9,154.84,0,393.3,0,
17-05-2022,Sporting Goods,446.2,895.2,155.06,0,428.3,0,
18-05-2022,Sporting Goods,453.6,890,145.5,0,452.7,0,
19-05-2022,Sporting Goods,507.5,880,154.56,0,470.9,0,
20-05-2022,Sporting Goods,458.9,894.4,152.7,0,470.5,0,
21-05-2022,Sporting Goods,471.9,883.7,154.27,0,471.8,0,
22-05-2022,Sporting Goods,432.3,897.9,151.47,0,411.9,0,
23-05-2022,Sporting Goods,453.8,887.5,157.39,0,457.6,0,
24-05-2022,Sporting Goods,449.1,887,156.09,0,423,0,
25-05-2022,Sporting Goods,441.6,894.9,148.69,0,448.8,0,
26-05-2022,Sporting Goods,499.9,871,149.94,0,455.2,0,
27-05-2022,Sporting Goods,451.5,883.2,153.12,0,435.3,0,
28-05-2022,Sporting Goods,431.6,883.8,151.05,0,405.4,0,
29-05-2022,Sporting Goods,425,879.8,156.25,0,434.6,0,
30-05-2022,Sporting Goods,385,889.5,149.84,0,389.9,0,
31-05-2022,Sporting Goods,430.1,871.7,156.22,0,441.4,0,
01-06-2022,Sporting Goods,452.7,863.5,145.51,0,451.7,0,
02-06-2022,Sporting Goods,467.6,862.2,151.7,0,476.7,0,
03-06-2022,Sporting Goods,492.8,850.9,157.19,0,475.9,0,
04-06-2022,Sporting Goods,449.1,856.7,152.76,0,449.8,0,
05-06-2022,Sporting Goods,410.7,871.4,153.02,0,371.5,0,
06-06-2022,Sporting Goods,404.9,869.4,155.32,0,417.9,0,
07-06-2022,Sporting Goods,601.6,879.8,154.55,1,603.3,0,
08-06-2022,Sporting Goods,435.5,867.3,152.6,0,448.5,0,
09-06-2022,Sporting Goods,483.3,852.3,156.97,0,490.8,0,
10-06-2022,Sporting Goods,437.4,854.5,153.33,0,412.4,0,
11-06-2022,Sporting Goods,451.2,844.5,154.6,0,424.6,0,
12-06-2022,Sporting Goods,453,832.6,155.83,0,462,0,
13-06-2022,Sporting Goods,438.8,598.2,145.51,0,407.1,0,
14-06-2022,Sporting Goods,405.7,604.9,150.74,0,371.9,0,
15-06-2022,Sporting Goods,489.8,589.2,151.14,0,57.5,1,supplier_delay
16-06-2022,Sporting Goods,441.3,602.5,154.95,0,416.9,0,
17-06-2022,Sporting Goods,463.6,601.1,158.27,0,424.1,0,
18-06-2022,Sporting Goods,426.6,852.5,147.23,0,435.3,0,
19-06-2022,Sporting Goods,434.9,850.4,151.67,0,423,0,
20-06-2022,Sporting Goods,469.2,843,156.29,0,440,0,
21-06-2022,Sporting Goods,453.1,843.9,147.62,0,448.7,0,
22-06-2022,Sporting Goods,725.1,839.1,154.11,1,660.3,0,
23-06-2022,Sporting Goods,443.7,849.7,154.33,0,447.7,0,
24-06-2022,Sporting Goods,457.7,836.5,154.58,0,446.4,0,
25-06-2022,Sporting Goods,468.6,835.7,149.5,0,422.2,0,
26-06-2022,Sporting Goods,434.4,847.7,152.82,0,411.8,0,
27-06-2022,Sporting Goods,403.3,851.4,149.26,0,408.4,0,
28-06-2022,Sporting Goods,409.1,846.3,156.33,0,379.7,0,
29-06-2022,Sporting Goods,450.4,832.1,149.68,0,470.3,0,
30-06-2022,Sporting Goods,477.3,825.1,153.05,0,493.8,0,
01-07-2022,Sporting Goods,421.5,843.6,159.33,0,428.5,0,
02-07-2022,Sporting Goods,441.8,837.4,156.39,0,402.9,0,
03-07-2022,Sporting Goods,423.1,844,147.53,0,403.2,0,
04-07-2022,Sporting Goods,382.3,859.5,152.01,0,361.2,0,
05-07-2022,Sporting Goods,425.8,849.5,153.14,0,392,0,
06-07-2022,Sporting Goods,413.6,860.8,152.36,0,434.3,0,
07-07-2022,Sporting Goods,469.5,849.3,154.13,0,433,0,
08-07-2022,Sporting Goods,438,858.8,154.82,0,414.9,0,
09-07-2022,Sporting Goods,434.6,863,158.55,0,448.5,0,
10-07-2022,Sporting Goods,407.8,873.2,151.51,0,375.8,0,
11-07-2022,Sporting Goods,421.6,869.9,155.21,0,409.1,0,
12-07-2022,Sporting Goods,406.2,870.2,152.38,0,425,0,
13-07-2022,Sporting Goods,402,872.2,157.74,0,376.7,0,
14-07-2022,Sporting Goods,427.5,854.2,154.14,0,429.8,0,
15-07-2022,Sporting Goods,431.9,858.3,153.06,0,393.9,0,
16-07-2022,Sporting Goods,421.3,863.2,152.14,0,417.2,0,
17-07-2022,Sporting Goods,374.2,876.5,150.28,0,355.9,0,
18-07-2022,Sporting Goods,466,873.9,155.59,1,468.3,0,
19-07-2022,Sporting Goods,411.6,866.5,150.43,0,397.1,0,
20-07-2022,Sporting Goods,432.2,869.5,147.23,0,408.3,0,
21-07-2022,Sporting Goods,391.6,883.6,150,0,384.5,0,
22-07-2022,Sporting Goods,392.6,892.8,153.41,0,361.6,0,
23-07-2022,Sporting Goods,400,894.5,149.2,0,408.9,0,
24-07-2022,Sporting Goods,348.2,906,150.48,0,352.5,0,
25-07-2022,Sporting Goods,342.4,910.2,147.16,0,336.1,0,
26-07-2022,Sporting Goods,381.6,900.4,150.41,0,364.4,0,
27-07-2022,Sporting Goods,394.8,892.4,158.18,0,409.5,0,
28-07-2022,Sporting Goods,380.1,894.7,151,0,378.3,0,
29-07-2022,Sporting Goods,446.8,872.6,152.61,0,421.2,0,
30-07-2022,Sporting Goods,395.7,888.4,159.8,0,404,0,
31-07-2022,Sporting Goods,367.3,895.6,153.95,0,365.5,0,
01-08-2022,Sporting Goods,383.4,892.1,153.83,0,352.4,0,
02-08-2022,Sporting Goods,374.9,896.8,150.02,0,343.8,0,
03-08-2022,Sporting Goods,386.7,899.6,153.63,0,402.5,0,
04-08-2022,Sporting Goods,398.6,898.7,158.24,0,375.9,0,
05-08-2022,Sporting Goods,426,887,149.24,0,425.8,0,
06-08-2022,Sporting Goods,387.6,909.1,152.37,0,350.9,0,
07-08-2022,Sporting Goods,365.7,912.2,149.35,0,359.6,0,
08-08-2022,Sporting Goods,882.8,921.4,157.88,0,307,1,demand_spike
09-08-2022,Sporting Goods,382.9,908.1,149.33,0,352.6,0,
10-08-2022,Sporting Goods,413.3,913.4,150.79,0,420,0,
11-08-2022,Sporting Goods,406.1,917.6,149.39,0,414.8,0,
12-08-2022,Sporting Goods,395.7,917.5,148.71,0,398.5,0,
13-08-2022,Sporting Goods,515,905.2,153.22,1,464.4,0,
14-08-2022,Sporting Goods,375.8,906.8,151.87,0,354.2,0,
15-08-2022,Sporting Goods,336.8,918.5,154.01,0,321.4,0,
16-08-2022,Sporting Goods,375.7,909.6,154.84,0,377.1,0,
17-08-2022,Sporting Goods,363.5,906.1,147.8,0,368.3,0,
18-08-2022,Sporting Goods,366.7,906.3,153.86,0,364.5,0,
19-08-2022,Sporting Goods,397.5,890.5,150.15,0,404.8,0,
20-08-2022,Sporting Goods,405.6,883.4,153.38,0,391,0,
21-08-2022,Sporting Goods,476,900.8,153.96,1,467.1,0,
22-08-2022,Sporting Goods,314.2,910.3,152.15,0,285.8,0,
23-08-2022,Sporting Goods,335.4,910.4,156.97,0,323.3,0,
24-08-2022,Sporting Goods,391.6,890.7,148.56,0,377.8,0,
25-08-2022,Sporting Goods,393.5,895.6,149.5,0,390.2,0,
26-08-2022,Sporting Goods,391.9,907.4,153.69,0,374.9,0,
27-08-2022,Sporting Goods,372.9,909.4,159.4,0,348.9,0,
28-08-2022,Sporting Goods,372.8,921.8,150.06,0,348.8,0,
29-08-2022,Sporting Goods,354.8,927.2,152.74,0,326.5,0,
30-08-2022,Sporting Goods,307.6,938.2,156.58,0,309.2,0,
31-08-2022,Sporting Goods,379.8,915.1,155.74,0,377.3,0,
01-09-2022,Sporting Goods,392.6,909.2,154.82,0,387.4,0,
02-09-2022,Sporting Goods,420.5,907.9,150.74,0,412,0,
03-09-2022,Sporting Goods,368.3,930.1,152.86,0,351.7,0,
04-09-2022,Sporting Goods,368.2,936.7,153.03,0,373.8,0,
05-09-2022,Sporting Goods,337.4,939.4,156.13,0,350.3,0,
06-09-2022,Sporting Goods,308.1,949.2,152.53,0,297.7,0,
07-09-2022,Sporting Goods,376,921,157.09,0,361.5,0,
08-09-2022,Sporting Goods,393.5,920.9,152.77,0,363.7,0,
09-09-2022,Sporting Goods,367,926.4,153.37,0,367.2,0,
10-09-2022,Sporting Goods,370.8,927.8,152.55,0,364.7,0,
11-09-2022,Sporting Goods,384,921.3,152.4,0,402.5,0,
12-09-2022,Sporting Goods,311.9,934.1,152.72,0,308.1,0,
13-09-2022,Sporting Goods,342.9,929.3,153.04,0,323.4,0,
14-09-2022,Sporting Goods,325.8,939.2,147.98,0,320.7,0,
15-09-2022,Sporting Goods,359.2,929.9,152.08,0,376.3,0,
16-09-2022,Sporting Goods,576,908.9,158.1,1,580.9,0,
17-09-2022,Sporting Goods,365.7,921.1,147.39,0,336.2,0,
18-09-2022,Sporting Goods,330.1,928.1,152.19,0,314.1,0,
19-09-2022,Sporting Goods,354.8,923.3,151.22,0,335.2,0,
20-09-2022,Sporting Goods,303.4,936.3,153.94,0,312.1,0,
21-09-2022,Sporting Goods,342.3,922.6,154.5,0,339.5,0,
22-09-2022,Sporting Goods,378.3,914.4,153.39,0,386.4,0,
23-09-2022,Sporting Goods,354.1,917.5,146.78,0,328,0,
24-09-2022,Sporting Goods,367.6,912.6,146.74,0,380.9,0,
25-09-2022,Sporting Goods,354.2,919.2,144.79,0,321.8,0,
26-09-2022,Sporting Goods,312.5,942.5,152.52,0,298.8,0,
27-09-2022,Sporting Goods,305.4,944.3,147.91,0,275.5,0,
28-09-2022,Sporting Goods,335.8,939.4,145.76,0,311.5,0,
29-09-2022,Sporting Goods,480.2,942.1,150.13,1,501.4,0,
30-09-2022,Sporting Goods,391.8,925.2,150.85,0,357.2,0,
01-10-2022,Sporting Goods,479.7,930.7,152.69,1,442.2,0,
02-10-2022,Sporting Goods,324.8,940.6,152.96,0,337.4,0,
03-10-2022,Sporting Goods,276.8,957.5,153.12,0,278.6,0,
04-10-2022,Sporting Goods,341.9,934.1,155.45,0,328.5,0,
05-10-2022,Sporting Goods,331.1,942.8,152.04,0,301.4,0,
06-10-2022,Sporting Goods,375.1,926.2,155.23,0,381.8,0,
07-10-2022,Sporting Goods,368.2,932.5,151.87,0,358.5,0,
08-10-2022,Sporting Goods,317.8,952.9,151.72,0,301.4,0,
09-10-2022,Sporting Goods,354.5,944.8,151.19,0,338.2,0,
10-10-2022,Sporting Goods,444,954.3,152.83,1,433.3,0,
11-10-2022,Sporting Goods,333.3,967.4,154.96,0,327.5,0,
12-10-2022,Sporting Goods,444.8,965.6,154.9,1,454.9,0,
13-10-2022,Sporting Goods,487.6,969.1,154.8,1,495.3,0,
14-10-2022,Sporting Goods,386.4,955.7,153.89,0,392.2,0,
15-10-2022,Sporting Goods,399.4,958.2,149.41,0,403.1,0,
16-10-2022,Sporting Goods,329.2,990.9,161.37,0,333.7,0,
17-10-2022,Sporting Goods,314,994.6,148.86,0,314.5,0,
18-10-2022,Sporting Goods,293,996.4,153.31,0,301.8,0,
19-10-2022,Sporting Goods,294.9,1001.6,162.11,0,290.1,0,
20-10-2022,Sporting Goods,354.5,976.9,155.64,0,346.8,0,
21-10-2022,Sporting Goods,399.9,964.6,150.8,0,401.9,0,
22-10-2022,Sporting Goods,381.3,971.7,156.67,0,352.7,0,
23-10-2022,Sporting Goods,325.9,987.8,153.54,0,331.3,0,
24-10-2022,Sporting Goods,321,989,150.44,0,334,0,
25-10-2022,Sporting Goods,291.3,989.6,153.61,0,275.2,0,
26-10-2022,Sporting Goods,342.9,969.8,151.83,0,340,0,
27-10-2022,Sporting Goods,352.1,971.7,152.28,0,318.6,0,
28-10-2022,Sporting Goods,370.5,956,153.07,0,376,0,
29-10-2022,Sporting Goods,347.9,962.4,155.08,0,342.3,0,
30-10-2022,Sporting Goods,322.6,715.1,155.7,0,323,0,
31-10-2022,Sporting Goods,335,705,150.71,0,308.6,0,
01-11-2022,Sporting Goods,549.8,705.3,154.04,1,35.8,1,supplier_delay
02-11-2022,Sporting Goods,338.9,706.6,152.12,0,318,0,
03-11-2022,Sporting Goods,396.1,695.9,155.29,0,397.2,0,
04-11-2022,Sporting Goods,344.9,955.5,149.82,0,341.1,0,
05-11-2022,Sporting Goods,354.3,948.4,152.88,0,353.6,0,
06-11-2022,Sporting Goods,303.6,962.4,147.34,0,275.6,0,
07-11-2022,Sporting Goods,389.2,958.9,155.09,1,393.6,0,
08-11-2022,Sporting Goods,337.7,949.5,158.45,0,344.3,0,
09-11-2022,Sporting Goods,369.6,936,157.67,0,359,0,
10-11-2022,Sporting Goods,352,936.2,155.5,0,338.4,0,
11-11-2022,Sporting Goods,384.8,931.4,154.7,0,366,0,
12-11-2022,Sporting Goods,386.2,931,159.26,0,401.3,0,
13-11-2022,Sporting Goods,358.5,939,151.24,0,363.3,0,
14-11-2022,Sporting Goods,325.5,944.4,152.16,0,327.1,0,
15-11-2022,Sporting Goods,313.5,955.9,157.26,0,325.7,0,
16-11-2022,Sporting Goods,334.7,949.1,152.51,0,318.7,0,
17-11-2022,Sporting Goods,354.7,933.6,150.11,0,352.8,0,
18-11-2022,Sporting Goods,378.4,927.9,148.29,0,379.5,0,
19-11-2022,Sporting Goods,1490.9,933.7,150.37,1,470.6,1,demand_spike
20-11-2022,Sporting Goods,354.2,935.9,158.32,0,341.4,0,
21-11-2022,Sporting Goods,329.5,948.5,152.62,0,316.3,0,
22-11-2022,Sporting Goods,334.9,951.5,150.61,0,305.6,0,
23-11-2022,Sporting Goods,314.8,955.2,152.67,0,287.9,0,
24-11-2022,Sporting Goods,378.4,935.6,153.93,0,369.7,0,
25-11-2022,Sporting Goods,374.4,938,147.25,0,346.5,0,
26-11-2022,Sporting Goods,415.9,930,150.21,0,378.9,0,
27-11-2022,Sporting Goods,317.4,954.4,148.39,0,331.6,0,
28-11-2022,Sporting Goods,325.6,952.4,157.41,0,339.5,0,
29-11-2022,Sporting Goods,344.7,956,152.58,0,327.1,0,
30-11-2022,Sporting Goods,339.1,955,152.4,0,345.4,0,
01-12-2022,Sporting Goods,425.1,929.1,152.39,0,438.3,0,
02-12-2022,Sporting Goods,432.1,940.1,149.51,0,419,0,
03-12-2022,Sporting Goods,356.9,961.4,154.52,0,333.2,0,
04-12-2022,Sporting Goods,338.3,959.3,158.55,0,311.1,0,
05-12-2022,Sporting Goods,382.5,945.8,151.05,0,352.3,0,
06-12-2022,Sporting Goods,372.9,957,155.66,0,380.2,0,
07-12-2022,Sporting Goods,358.6,966.6,152.6,0,343.4,0,
08-12-2022,Sporting Goods,399.5,949.4,150.6,0,401.1,0,
09-12-2022,Sporting Goods,367,961.2,155.71,0,359.9,0,
10-12-2022,Sporting Goods,429.4,941.6,147.98,0,411.8,0,
11-12-2022,Sporting Goods,359.5,966.7,148.59,0,330.2,0,
12-12-2022,Sporting Goods,455.6,964.7,158.35,1,432.8,0,
13-12-2022,Sporting Goods,329.7,975,151.71,0,338.3,0,
14-12-2022,Sporting Goods,349.2,978.7,156.58,0,356.8,0,
15-12-2022,Sporting Goods,407.1,948.3,152.58,0,368.1,0,
16-12-2022,Sporting Goods,445.3,939.8,145.18,0,410.2,0,
17-12-2022,Sporting Goods,377.8,966.6,155.02,0,382.9,0,
18-12-2022,Sporting Goods,344.3,968.9,154.06,0,327.2,0,
19-12-2022,Sporting Goods,357.3,961.4,150.65,0,356.1,0,
20-12-2022,Sporting Goods,392.7,948.8,156.29,0,386.6,0,
21-12-2022,Sporting Goods,367.6,952.7,155.8,0,366.8,0,
22-12-2022,Sporting Goods,399.8,939,150.63,0,363,0,
23-12-2022,Sporting Goods,429.9,928.1,156.25,0,447,0,
24-12-2022,Sporting Goods,417.7,936,153.61,0,377.2,0,
25-12-2022,Sporting Goods,367.2,958.6,153.15,0,330.9,0,
26-12-2022,Sporting Goods,382.4,960.5,150.68,0,357.1,0,
27-12-2022,Sporting Goods,376.9,967.1,150.14,0,395.4,0,
28-12-2022,Sporting Goods,389.8,972.4,157.28,0,355.1,0,
29-12-2022,Sporting Goods,432.8,969.7,154.11,0,446.3,0,
30-12-2022,Sporting Goods,436.6,969.4,155.83,0,403.4,0,
31-12-2022,Sporting Goods,383.1,992.6,151.47,0,351.1,0,
01-01-2023,Sporting Goods,413.6,985.6,154.48,0,420.6,0,
02-01-2023,Sporting Goods,374.6,996.2,151.87,0,384.7,0,
03-01-2023,Sporting Goods,403.6,987.2,154.98,0,411.2,0,
04-01-2023,Sporting Goods,399.1,993.7,148.65,0,373.6,0,
01-01-2020,Toys,275.4,869.5,41.04,1,284.8,0,
02-01-2020,Toys,243.3,852.6,42.97,0,225.5,0,
03-01-2020,Toys,265.4,844.3,42.52,0,250.6,0,
04-01-2020,Toys,219.8,858.9,43,0,213.6,0,
05-01-2020,Toys,210.6,864.1,41.2,0,198.1,0,
06-01-2020,Toys,181.1,871.9,40.89,0,164.1,0,
07-01-2020,Toys,216.3,852.9,43.54,0,195.6,0,
08-01-2020,Toys,207.9,853.6,41.39,0,216.9,0,
09-01-2020,Toys,223,839.9,42.14,0,211.6,0,
10-01-2020,Toys,278.8,822.1,41.42,0,264.9,0,
11-01-2020,Toys,232.6,838.8,41.37,0,241.5,0,
12-01-2020,Toys,205.9,848.9,42.57,0,211.1,0,
13-01-2020,Toys,204.8,846.7,41.96,0,205.4,0,
14-01-2020,Toys,201.3,849.8,43.17,0,201,0,
15-01-2020,Toys,209.5,841.8,40.56,0,213.7,0,
16-01-2020,Toys,234.9,830.9,42.05,0,217.3,0,
17-01-2020,Toys,262.7,512.8,41.63,0,262.6,0,
18-01-2020,Toys,218.1,519.5,41.86,0,199.5,0,
19-01-2020,Toys,208.9,518.8,41.92,0,32.6,1,supplier_delay
20-01-2020,Toys,222.3,515,42.61,0,208.2,0,
21-01-2020,Toys,193.9,519.5,41.91,0,195.1,0,
22-01-2020,Toys,241.9,811.8,41.92,0,250.1,0,
23-01-2020,Toys,225.5,807,43.53,0,226.3,0,
24-01-2020,Toys,251.1,795,41.04,0,241.7,0,
25-01-2020,Toys,253.7,799.1,41.15,0,247.8,0,
26-01-2020,Toys,295.5,820.9,43.63,1,297.6,0,
27-01-2020,Toys,224.6,813.1,43.5,0,222.8,0,
28-01-2020,Toys,196.2,822,40.56,0,192.2,0,
29-01-2020,Toys,199.3,815.4,43.87,0,186.4,0,
30-01-2020,Toys,258.4,795.8,42.55,0,256.5,0,
31-01-2020,Toys,273.7,795.3,41.47,0,247.1,0,
01-02-2020,Toys,209.7,808.3,42.07,0,206.4,0,
02-02-2020,Toys,213.8,807.8,41.7,0,218.8,0,
03-02-2020,Toys,179.3,820.9,42.07,0,166.2,0,
04-02-2020,Toys,178.8,821.3,41.72,0,164,0,
05-02-2020,Toys,203.4,813.2,41.07,0,212.6,0,
06-02-2020,Toys,244.2,800.2,40.95,0,250.7,0,
07-02-2020,Toys,268.3,795.5,42.25,0,253.6,0,
08-02-2020,Toys,229.7,808,41.39,0,214,0,
09-02-2020,Toys,213.3,815.4,40.87,0,202.7,0,
10-02-2020,Toys,181.4,823.1,42.51,0,175,0,
11-02-2020,Toys,,817.7,42.5,0,198.8,0,
12-02-2020,Toys,203.9,817.5,42.5,0,190.8,0,
13-02-2020,Toys,210.1,811.2,42.13,0,211.8,0,
14-02-2020,Toys,302.3,797.2,41.33,1,314.2,0,
15-02-2020,Toys,250.8,804.7,43.08,0,240,0,
16-02-2020,Toys,164.4,832.7,42.81,0,148.6,0,
17-02-2020,Toys,210.7,817.6,43.94,0,215.8,0,
18-02-2020,Toys,203.2,816.4,43.12,0,204.5,0,
19-02-2020,Toys,217.7,807.5,42.33,0,200.8,0,
20-02-2020,Toys,233.6,802.4,43.55,0,231.1,0,
21-02-2020,Toys,256.6,795.1,42.13,0,262.6,0,
22-02-2020,Toys,257.2,797.1,42.13,0,238.5,0,
23-02-2020,Toys,213.4,803.7,42.02,0,199.2,0,
24-02-2020,Toys,190.3,804.3,41.64,0,177.1,0,
25-02-2020,Toys,246,789,43.94,0,258.2,0,
26-02-2020,Toys,223.9,797.5,41.37,0,209.2,0,
27-02-2020,Toys,305.3,804.1,40.67,1,287,0,
28-02-2020,Toys,256.6,800.5,41.67,0,232.8,0,
29-02-2020,Toys,226,808.4,42.37,0,236.7,0,
01-03-2020,Toys,205.8,817.8,41.61,0,192.9,0,
02-03-2020,Toys,218.9,808.7,41.77,0,220.8,0,
03-03-2020,Toys,218,796,40.45,0,197.1,0,
04-03-2020,Toys,195.6,797.8,41.01,0,199.1,0,
05-03-2020,Toys,219,788.4,40.96,0,221.7,0,
06-03-2020,Toys,257,787.7,42.77,0,234.6,0,
07-03-2020,Toys,256.5,779.6,40.89,0,235.5,0,
08-03-2020,Toys,177.4,807,41.52,0,167.5,0,
09-03-2020,Toys,217.8,791.9,41.91,0,207.6,0,
10-03-2020,Toys,249.4,785,41.16,0,253.7,0,
11-03-2020,Toys,250.4,784.9,42.3,0,227.6,0,
12-03-2020,Toys,239.4,783.6,42.44,0,238.8,0,
13-03-2020,Toys,270.2,779.5,43.29,0,252.4,0,
14-03-2020,Toys,248.5,788.2,42.07,0,237.9,0,
15-03-2020,Toys,251.1,787.4,40.28,0,226.1,0,
16-03-2020,Toys,225.4,796.5,41.58,0,212.7,0,
17-03-2020,Toys,196.9,803,41.83,0,182.2,0,
18-03-2020,Toys,245.3,778.8,43.15,0,239.3,0,
19-03-2020,Toys,244.3,779.7,41.87,0,225.6,0,
20-03-2020,Toys,282.4,779.4,42.41,0,289.5,0,
21-03-2020,Toys,245.8,794.6,41.81,0,253.7,0,
22-03-2020,Toys,225.6,802.1,42.52,0,231.7,0,
23-03-2020,Toys,214.7,807.3,41.53,0,224.8,0,
24-03-2020,Toys,208.7,809.1,40.66,0,216.5,0,
