date,product_category,units_sold,inventory_level,unit_price,promotion_flag,warehouse_dispatch_rate,Unnamed: 7
09-10-2021,Beuaty,419.9,988.2,163.25,0,415,
10-Aug-22,furniture,345.1,1129.6,74.57,FALSE,361.6,
27-05-2020,SPORTING GOODS,538.1,1343.5,130.93,N,546.3,
27-12-2022,Automotive Parts,349.9,505.9,218.02,FALSE,323.1,
07-07-2022, Office Supplies,399,679.4,88.26,0,409.9,
07-08-2021,groceries,272,713.7,107.93,0,280.7,
24-07-2020,Sport Goods,516.3,1361.4,134.28,0,503.9,
14-02-2021,toys,230.7,647.5,240,0,237.4,
04-05-2021,Grocery,248.9,676.1,109.96,No,227.3,
27-11-2022,automotive parts,351,487.7,218.43,0,366.7,
05-Feb-20,Pet Supplies ,233.4,836,192.64,0,235.4,
21-01-2020,electronics,179.5,535,46.59,0,162.4,
25-09-2020, Office Supplies,388.5,802.3,Rs.92.88,0,369.7,
27-02-2022,beauty,384.9,832.1,163.95,0,397.5,
08-09-2021,Pet Supplies ,407,786.8,191.52,1,419.1,
15-Mar-22,PetSupplies,269.6,815.4,190.56,FALSE,251.8,
16-05-2022,Toy,340.1,579.5,232.7,0,309.8,
30-03-2021, Toys,276.8,632.7,241.38,0,274.8,
18-04-2022,TOYS,322.9,633.9,236.19,FALSE,334.1,
07-04-2020,FURNITURE,156.8,790.7,76.51,FALSE,147.9,
04-08-2022,Appearl,418.1,1373.2,163.64,0,427.4,
26-06-2022,"  OFFICE SUPPLIES	",342.5,698.9,89.89,0,323.9,
22-04-2022,Pet Supplies,329.7,640.2,199.33,No,317.4,
14-08-2021,Automotive-Parts,?,680.5,226.31,0,265.3,
06-02-2020, Office Supplies,365.5,900.3,92.65,N,375.4,
29-06-2020,Groceries,165.1,639.3,110.14,N,154.5,
03-10-2020,sporting goods,493.2,1386.1,127.07,0,471.3,
07-Dec-21,OfficeSupplies,427.9,791.8,90.24,No,445.6,
15-Oct-21,FURNITURE,NA,996.9,76.49,0,373.1,
15-07-2021,Beauty,455,1004.9,174.35,0,?,
27-11-2022,PetSupplies,366.1,missing,192.32,FALSE,382.1,
07-22-2020,OfficeSupplies,400.7,877.4,?,1,371.7,
19-Jan-22,Furniture ,286.3,1085.6,74.3,0,273.3,
20-04-2020, Office Supplies,-,920.7,85.5,0,232.6,
21-08-2021,Furnture,378.9,961.5,74.49,0,386.3,
06-03-2021,Electronic,304.9,489.6,46.57,No,275.8,
02-04-2021, Toys,312.5,625.9,230.68,0,296.9,
28-04-2022,electronics,360.2,286.9,47.64,0,335.8,
21-10-2022,office supplies,999999,NA,86.34,FALSE,456.6,
02-10-2021,beauty,423.5,1010.3,168.16,0,403.3,
28-02-2022,groceries,342.1,775.9 pcs,108.09,0,341.4,
29-03-2022,Sporting Goods,523.6,1434.9,128.84,0,496.2,
29-01-2021,Beuaty,397.8,-,166.57,0,403.5,
04-10-2022,sporting goods,469.3,1466,129.28,0,438.7,
14-04-2022,sporting goods,634.5,1418,130.68,No,584.1,
03-20-2022, Beauty,401.5,1020.9,164.85,No,385,
18-12-2022, Office Supplies,750.8,725.2,91.96,TRUE,776.7,
25-09-2022,Groceries ,316.1,778.4,107.97,0,304.4,
08-12-2022,Furniture,374.2,1126.5,72.82,0,354.2,
19-Nov-22,Auto Parts,369.4,476.5,225.14,0,384.2,
09-08-2021,toys,1216,651,233.59,0,297.3,
20-09-2021,Toys,311.8,669.7,236.02,0,324.5,
30-12-2020,Beuaty,328.3 units,1034,166.28,N,335.9,
08-27-2020,Auto Parts,250.3,749.3 pcs,216.91,0,256.5,
12-12-2022,OfficeSupplies,454.9,745.7,91.47,FALSE,446.2,
04-26-2020,OfficeSupplies,269.6,912,88.15,0,271,
27-07-2021,Electronic,189.5,480.6,46.48,0,177.5,
18-07-2021,pet supplies,308.6,795.8,NULL,N,313.6,
05-10-2020,Auto Parts,285.4,843.7,223.06,0,286,
12-09-2021,office supplies,NA,775.9,92.64,0,432.1,
12-06-2022,Apparel,missing,1394.5,169.82,0,501.6,
05-02-2022,beauty,389,1039.8,162.59,0,null,
19-04-2020,office supplies,279.5,910.1,89.17,0,269.1,
27-10-2020,beauty,313.7,?,154.32,0,329.3,
20-04-2022,Auto Parts,378.6,572.9,222.31,0,397,
19-Nov-20,Clothing,1417,1250.3,171.75,0,480.2,
03-12-2020,Pet Supplies ,363.8,752.7,204.63,FALSE,339.9,
13-07-2021,automotive parts,243,688.6,228.95,0,225.2,
25-Jan-20,Pet Supplies ,285.1,827.9,191.61,N,260.8,
09-10-2022,beauty,392.7,945.9,166.63,N,367.4,
21-Nov-21,FURNITURE,358.7,1020.1,75.24,0,330.4,
25-06-2020,FURNITURE,283.6,781.4,75.17,FALSE,268,
18-03-2021,AUTOMOTIVE PARTS,384.3,590.4,212.47,No,356.4,
12-03-2021,Electronic,327.1,481.5,48.77,FALSE,339.5,
01-02-2020,ELECTRONICS,234.7,521.4,46.92,N,212.2,
02-12-2022, Office Supplies,537.7,695,88.1,N,487.7,
17-Jul-21,Auto Parts,266.4,669.3,216.65,No,268.9,
26-08-2022,Electronis,255.9,256.6,NULL,0,239.2,
28-Jul-21,Furnture,443.8,999.2,75.21,TRUE,462.1,
25-11-2022,Automotive Parts,399.6,467.4,216.56,FALSE,3777,
11-07-2020,Sporting Goods,553.4,1356.7,128.19,FALSE,560.5,
20-09-2021,Furniture ,358.6,950.4,999999,0,364.9,
27-08-2021, Toys,370.4,614.2,234.28,N,337.9,
22-09-2020,"  furniture	",344.4,815.1,75.83,0,324.2,
19-Jul-21,Furniture ,300.3,1001.6,73.83,0,315.2,
07-Oct-22, Office Supplies,431.4,753,89.14,0,401.5,
04-06-2021,Beuaty,486.3,993.2,$164.3,0,484.6,
23-05-2021,pet supplies,251.9,892.4,196,0,245.6,
15-04-2022,office supplies,402.9,719.6,90.29,0,383.1,
01-06-2020,Furniture,202.6,767,77.14,FALSE,205.1,
12-Aug-20,Furniture,313.9,834,72.01,0,327.1,
05-27-2022,APPAREL,460.8,1418.9,170.88,0,457.2,
08-15-2022,PetSupplies,328.2,758.4,200.78,FALSE,315,
19-02-2022, Electronics,350.2,228.6,45.46,0,61.7,
12-06-2021,Pet Supplies,308.9,817.8,196.99,FALSE,309.4,
06-11-2020,ELECTRONICS,194.2,515.3,46.58,0,186.4,
05-05-2022,Sport Goods,587.8 units,1429.1,126.83,0,591.8,
04-01-2020, Beauty,285.6,1030.2,166,0,270,
17-11-2021,apparel,582.3,1291.8,177.03,1,575,
14-05-2020,Sporting_Goods,532.1,1348.9,129.41,FALSE,530.9,
31-08-2021,AUTOMOTIVE PARTS,267.3,693.8,222.07,FALSE,277.4,
22-07-2020, Toys,337.8,636,238.61,0,331,
10-08-2022,Beauty,473.5,934.7,167.43,N,427,
05-Dec-21,automotive parts,340.7,656.1,214.82,0,325.8,
28-Jan-22, Electronics,321.2,333,48.18,0,307,
04-01-2021,FURNITURE,212.9,961.3,74.69,No,213.8,
31-10-2020,Appearl,471.1,1228.4,168.4,N,488.8,
06-Dec-20,sporting goods,482.9,857.6,129.27,0,493.1,
25-06-2021,Pet Supplies ,298.8,826.2,195.33,0,304.6,
27-03-2021,Pet Supplies ,306.8,849.1,193.12,FALSE,303.5,
10-Nov-20,BEAUTY,300.1,1116,NA,No,276.7,
22-07-2020,"  PET SUPPLIES	",312.3,759.3,196.21,0,307.6,
22-02-2020,automotive parts,346.4,789,221.76,0,335.7,
11-03-2022,OFFICE SUPPLIES,493,736.1,87.97,0,463.6,
04-10-2021,TOYS,317,643.9,233.62,FALSE,287.9,
20-02-2022,Beauty,389.3,1021.7,missing,FALSE,382.7,
02-05-2020,AUTOMOTIVE PARTS,384.6,999999,220.71,TRUE,403.2,
28-04-2022,"  Pet Supplies 	",320.8,817.7,195.37,0,999999,
21-08-2021,AUTOMOTIVE PARTS,333.6,682.3,215.79,Y,307.1,
26-02-2021,furniture,230.9,934.3,76.63,0,216.2,
09-10-2021,Beauty,1217.8,989.8,166.51,0,435.1,
30-01-2022,PetSupplies,286.5,841.9,196.65,0,275.8,
02-29-2020,BEAUTY,365.9 units,1082.6,166.22,0,383,
21-01-2021,AUTOMOTIVE PARTS,366.7,590.1,211.5,0,355.8,
03-01-2022,Clothing,444,1349.0 pcs,177.13,No,443.7,
11-30-2022,ELECTRONICS,280.2,287.5,47.75,0,266.8,
10-31-2020,Beuaty,333.8,832.2,166.21,N,310.5,
02-05-2020, Toys,213.1,808.5,246.67,0,194.2,
26-11-2021,toys,306.1,661.1,237.76,FALSE,302.9,
13-06-2020,OfficeSupplies,279.1,894.2,89.66,FALSE,274.3,
12-09-2020,PET SUPPLIES,363.6,764.8,198.8,FALSE,335.5,
07-11-2021,Furniture,281.1,1013.9,73.75,N,280.6,
19-04-2022,Office Supplies,387.5,723.4,85.19,0,351.9,
03-Sep-21,Automotive-Parts,319.3,683,216.21,0,299.5,
07-06-2021, Beauty,428.4,1014.7,170.44,N,394.5,
07-Jan-21,Sport Goods,557.9,1381.7,130.26,0,530.9,
29-03-2021,furniture,211.2,969.1,73.36,FALSE,214,
15-11-2020,Beuaty,333.3,-1100.3,165.28,FALSE,344.2,
11-07-2021,OfficeSupplies,305.7,887.2,91.43,0,288.6,
07-14-2020,Sporting_Goods,512.7,1362.3,130.9,FALSE,511.5,
13-01-2020,furniture,245.2,781.2,75.97,0,246.8,
14-Jun-20,furniture,318.1,-777.4,73.83,Yes,313.6,
05-02-2020,Beauty,315.9,1022.5,162.26,0,320.5,
02-27-2022, Toys,271.4,658,233.11,0,283.8,
25-10-2022,pet supplies,351.9,737.9,201.91,0,323.2,
05-11-2020, Apparel,519.3,961.6,163.62,N,69.4,
02-04-2022,Groceries ,362.8,737.9,105.5,0,350.1,
03-09-2020, Office Supplies,330.9,855.5,88.97,N,310.9,
29-10-2022,furniture,409.6,1133.1,75.29,FALSE,417.3,
03-05-2020,Toys,234.3,783,234.34,0,215.8,
21-09-2022,Office Supplies,382.3,715.3,87.35,FALSE,375.6,
25-11-2020,Toy,276.4,610.6,232.87,0,249.6,
07-Jul-20,Automotive-Parts,236.5,null,$223.61,FALSE,236.4,
24-07-2020, Electronics,207.9,535,45.78,No,197.3,
18-10-2022,Sporting_Goods,490.9,1459.4,130.79,N,447.3,
14-04-2020,electronics,255.8,491.8,47.1,No,242.2,
28-Oct-21, Toys,333.8,630.1,229.16,FALSE,336.3,
28-03-2021, Toys,263.5,642.2,Rs.240.3,N,243.3,
13-Mar-20,BEAUTY,-380.6,1111.9,162.78,FALSE,365.1,
08-14-2022,toys,386.2,-582.2,236.85,0,353.4,
11-14-2022,Sporting Goods,536.1,1465.3,128.18,0,517.1,
25-06-2022,electronics,291.1,322.2,47.11,0,301.3,
26-06-2022,ELECTRONICS,286.3,316.6,Rs.45.94,0,299.6,
28-04-2022,furniture,243.4,1175.2,76.53,0,230.5,
03-May-21,"  Electronic	",267,?,47.54,0,273.8,
18-06-2022,Beuaty,469.6,-1042.7,164.71,0,439.2,
23-04-2022,Toys,309.8,629,235.14,FALSE,320.1,
08-01-2021, Toys,359.3,639.3,232.34,0,342,
12-15-2022,beauty,NULL,955.5,168.76,FALSE,415.9,
26-03-2022,Clothing,486,1324.4,171.47,0,489,
01-02-2021, Toys,246.5,621.5,235.2,0,258.8,
11-08-2022,Pet Supplies ,369.5,735.9,197.96,0,364,
29-03-2020,beauty,331.3,1121.3,N/A,0,314.6,
16-04-2021,furniture,239.5,969.9,75.04,0,218.4,
09-30-2022,Pet Supplies ,425.2,715.9,195.92,0,388.6,
28-07-2021,Electronis,NA,478.2,47.41,0,227.2,
22-05-2021,BEAUTY,428,1018.5,165.87,0,425.9,
12-May-22,Appearl,492.6,-1406.7,174.09,No,491.9,
25-Jul-20,Sporting_Goods,511.2,1365.9,128.05,FALSE,NULL,
09-07-2022,Sport Goods,551.9,999999,125.97,FALSE,553.9,
23-03-2020,PET SUPPLIES,326.6,831,193.9,1,295.2,
17-09-2022,furniture,396.1,1149.9,72.85,0,3830,
04-03-2021,Clothing,441.4,1284.2,165.86,No,415.6,
12-08-2021, Toys,341.5,642.3,232.7,No,331.6,
05-Aug-20,Automotive Parts,230.2,756.6,214.41,0,214.4,
12-08-2021, Beauty,457.2,1013,170.16,0,452.4,
13-03-2020,AUTOMOTIVE PARTS,369,762.1,Rs.220.07,0,337.8,
18-Mar-22,BEAUTY,null,1002.6,161.92,1,522.1,
05-18-2022,apparel,432.6,1428.5,169.04,FALSE,392.8,
13-08-2020,electronics,167.6,N/A,47.26,No,174.4,
15-11-2022,Furniture ,381.8,1151,75.71,0,345.3,
13-05-2021, Toys,305,647.8,NA,FALSE,299.7,
10-02-2021, Beauty,333,975.5,167.19,FALSE,345.8,
07-07-2021,automotive parts,393.4,680.6,213.46,1,410.2,
13-02-2020, Beauty,NA,1036.5,164.05,0,330.4,
08-18-2020,Clothing,400.6,1250.9,170.3,0,377.5,
06-03-2022,pet supplies,325,N/A,,FALSE,301.7,
11-05-2020, Electronics,226.5,513.4,47.9,No,237.6,
28-10-2022,Toys,367.7,344.2,238.05,FALSE,381.7,
06-12-2020,Furniture,281.4,,73.15,No,288,
07-12-2021,SPORTING GOODS,438.7,1455.3,125.56,FALSE,401.2,
07-Jul-20,toys,265.8,672.7,240.45,0,258.2,
16-Sep-21,Furniture ,369,960,73.72,0,382.9,
24-Sep-21,PetSupplies,420.4,772.9,194.61,0,407.6,
15-Feb-20,Beuaty,341.7,1051.4,159.3,No,339.2,
04-02-2022,Toys,314.4,641.3,239.3,0,287.6,
12-02-2021,toys,null,622.9,239.32,FALSE,290.7,
18-09-2022,Office Supplies,416.9,705.4,89.32,0,433.8,
25-10-2021,SPORTING GOODS,471.6,1414.1,129.09,FALSE,467.6,
21-04-2021,furniture,214.7,992.4,77.28,FALSE,213.8,
10-15-2020,Furniture,389.8,777.5,78.02,0,378.8,
29-08-2020,Toy,311.9,643.6,243.38,0,284.6,
15-09-2020,Pet Supplies ,303.7,794.6,190.96,0,276.4,
05-Sep-20,Grocerys,231.4,449.7,,0,219.7,
09-02-2021,"  Toy	",209.8,630,238.66,0,205,
04-Aug-22,ELECTRONICS,254,251.7,47.56,0,2543,
06-Oct-22,Electronic,376,298.1,46.43,1,353,
12-23-2020,Automotive-Parts,339.5 units,587.8,215.45,No,318.2,
18-11-2021,Sport Goods,529,1432.9,128.71,0,490.3,
15-Dec-21,OFFICE SUPPLIES,?,782,90.47,0,458,
10-01-2021,Clothing,517.1,1274.3,169.48,1,502.8,
20-Jun-21,Sporting_Goods,534.2,1331.9,127.45,0,547.2,
13-02-2022,Appearl,999999,1326.0 pcs,168.54,0,417.9,
29-04-2021,GROCERIES,305.5,640.8,108.88,0,278.8,
11-Oct-22,GROCERIES,329.5,769.7,103.72,N,344.1,
06-02-2020,Pet Supplies ,255.5,834.5,197.7,0,230.8,
26-Mar-20,"   Beauty	",378.5,,165.29,0,360.9,
20-12-2021,Office Supplies,437.9,782.3,91.87,No,452.5,
25-08-2020,"  Automotive-Parts	",236.9,745.8,222.22,FALSE,243.8,
01-Jun-20,TOYS,NULL,715.7,241.3,0,280.1,
27-03-2020,Apparel,412.6,1265.5,165.7,0,374.2,
10-09-2020,OFFICE SUPPLIES,328.4,851.8,87.68,No,316.5,
25-08-2022,Groceries,344.4,778.3,107.22,FALSE,329.3,
24-02-2020,APPAREL,430.6,1211.1,167.3,0,391.8,
31-03-2021,Toys,N/A,636.9,241.69,0,273.6,
20-Sep-21, Office Supplies,357.9,822.4,93.28,No,332.6,
25-Apr-20, Office Supplies,314.5,890.4,91.74,0,325,
02-04-2021,sporting goods,999999,,126.79,0,491.2,
16-12-2021,Beauty,385.4,968.2,162.16,No,396.9,
04-05-2021,Furniture,149.9,997.3,76.26,0,154.6,
09-05-2021,toys,287.3,640.6,235.73,0,271.3,
27-08-2020,Grocery,350.3,585.1,110.32,1,355.2,
30-07-2020,Furnture,319,820.6,75.78,0,333,
02-11-2021,Sporting Goods,420.6,864.8,131.23,N,396,
28-08-2021,APPAREL,433.7,1277.7,168.19,N,398.8,
07-Sep-22,Groceries ,341.6,785,105.95,FALSE,311.5,
04-07-2021,Auto Parts,378.1,602.1,217.49,0,352.8,
17-Jun-21,Sport Goods,569.2,1325,131.57,0,531.1,
03-11-2022,SPORTING GOODS,512.2,1469.5,130.52,0,474.7,
27-04-2022,PET SUPPLIES,306.5,833.9,199.29,0,999999,
10-20-2022,TOYS,345.8,609.7,229.38,FALSE,322.3,
30-07-2022,Furniture ,null,1135.1,74.34,0,343.2,
24-09-2021,Sport Goods,527.1,1386.9,125.88,FALSE,499.6,
22-Feb-21,sporting goods,489,1079,missing,0,485.6,
18-01-2021,PetSupplies,261,838.1,197.1,0,238.1,
08-09-2020,Sporting Goods,486.5,-1359.2,128.82,0,508.3,
21-06-2020,pet supplies,255.4,798.5,196.96,0,260.5,
24-10-2021,Furniture,365.8,1027.3,72.83,No,345.5,
02-Aug-20,sporting goods,445.1,1383.5,129.18,0,426.3,
19-03-2022,OfficeSupplies,419.9,NA,88.39,0,432.8,
04-09-2021,Automotive-Parts,999999,696.1,221.17,Yes,367.4,
09-11-2020,TOYS,327.6,627.5,232.15,0,294.9,
14-10-2022,Beuaty,424.8,943.9,166.35,FALSE,415.8,
27-10-2022,Automotive Parts,365.7,494,216.62,FALSE,359.1,
12-28-2020,Automotive Parts,338.7,590.1,223.54,FALSE,312.9,
31-07-2020, Toys,337.2,643.3,243,0,342.6,
23-08-2021,office supplies,275.6,818.8,90.05,0,2734,
31-Jul-22,Electronic,357.7,252.3,46.17,TRUE,342,
20-Feb-20,Apparel,456.7,1204.8,171.28,FALSE,null,
01-07-2020,Pet Supplies ,null,786.3,193.92,N,250.1,
07-09-2021,Furniture ,330.6,997,74.64,FALSE,302.3,
07-06-2021, Apparel,-,1299.4,?,0,399.7,
28-11-2021,sporting goods,468.3,null,130.03,FALSE,433.8,
29-08-2021,pet supplies,327,799.6,197.86,0,305,
10-06-2022,Furniture,300,1140.2,77.41,FALSE,306.2,
08-03-2021,Groceries,252.6,703.2,108.41,0,253.8,
01-11-2020,Groceries,229.5,605.8,104.74,0,234.4,
11-16-2022,SPORTING GOODS,477.9,1488,128.04,0,missing,
12-21-2020,Sporting Goods,465,1401,126.26,0,465.9,
13-12-2021,Sporting_Goods,493.3,1435,127.85,0,474.7,
13-03-2021,Clothing,436.2,1284.2,175.19,0,445.6,
12-08-2022,Beauty,485.5,946.6,165.86,FALSE,-,
07-12-2022,office supplies,328.2,714.6,90.06,0,335.6,
24-Oct-21,pet supplies,345,-823.9,195.45,FALSE,327.9,
10-27-2022,OFFICE SUPPLIES,492,741.8,89.9,0,456,
10-10-2020,Appearl,422.4,1236.4,172.42,0,399.3,
31-Mar-21,Office Supplies,339.5,878.8,93.18,No,342.4,
03-09-2021,SPORTING GOODS,562.1,1350.3,131.38,0,508.7,
10-12-2021,furniture,378.3,1033.9,76.29,0,NULL,
02-03-2021, Toys,202,653.9,245.61,FALSE,203.4,
17-01-2022,FURNITURE,266.3,1086,76.73,0,255.6,
07-06-2020,TOYS,275.9,676.1,240.86,N,271.3,
10-16-2020,Electronis,165.8,494.5 pcs,47.7,0,156.3,
22-06-2021,office supplies,289.7,917.9,90.4,0,262.2,
16-04-2020,Toy,232.6,741.2,233.07,0,229.1,
05-10-2022,OFFICE SUPPLIES,,680.1,87.85,0,360.9,
24-Nov-21, Electronics,206.9,407.8,47.94,No,190.4,
14-Dec-22,"  AUTOMOTIVE PARTS	",398.3,488.4,215.24,0,381.9,
12-29-2020,OfficeSupplies,379.7,859.7,91.38,0,358.1,
17-09-2021,ELECTRONICS,210.7,null,48.12,0,193.7,
10-03-2022,Auto Parts,563.6,593.1,218.25,Yes,547.1,
17-12-2020,Electronics,null,521.9,48.16,0,-,
06-04-2020,OFFICE SUPPLIES,259.1,894.5 pcs,90.15,No,256.1,
23-May-21,BEAUTY,406.6,1025.6,165.99,0,415.4,
13-04-2020,sporting goods,503.7,1361.3,$128.91,0,454.4,
07-11-2020,Grocerys,279.4,581.7,missing,0,293.3,
02-03-2020, Beauty,276.5,1117.6,162.54,0,288.4,
01-01-2020,furniture,261.3,780.4,73.82,FALSE,243.5,
13-12-2022,Auto Parts,357.4,503.8,Rs.212.99,N,374,
24-05-2020,office supplies,268,909.5,90.19,0,271.1,
13-04-2020,Office Supplies,237.2,918.3,91.13,0,239.5,
25-06-2020,sporting goods,528.4,1352.3,126.13,0,480.4,
07-10-2021,Pet Supplies,418.9,813.1,188.3,No,426.4,
08-07-2021,groceries,278.5,637.4,107.66,0,266.7,
12-06-2021,GROCERIES,279.8,682.8,108.56,N,263.6,
03-07-2022,GROCERIES,321.8,771.6,108.38,0,305.7,
02-26-2020,toys,NA,784.3 pcs,238.54,0,228.3,
07-05-2021,Furnture,246.6,1012.7,76.62,0,,
23-05-2020,Electronics,246.1,537,45.98,0,236,
04-Nov-22,Automotive-Parts,391.3,507.2,219.4,0,377.5,
10-31-2020,PET SUPPLIES,327.7,826.3,193.86,0,317,
16-07-2021,"   Office Supplies	",322.6,875.2,90.93,0,308.1,
01-17-2022,Appearl,438.6,1351.7,175.55,FALSE,416.3,
05-08-2022,Office Supplies,398.6,-674.7,89.69,N,375.1,
09-02-2020,APPAREL,426.6,1224.7,170.1,FALSE,429.4,
24-03-2021,"  Pet Supplies	",265.7,854.6,190.88,0,243.6,
08-14-2021,ELECTRONICS,218.2,501.6,46.05,N,219.2,
08-10-2021,Automotive-Parts,308.6,686.8,219.38,0,296.7,
30-08-2020,Sporting Goods,423.9,1390.1,128.92,0,433.9,
12-11-2021,Pet Supplies,373.6,820.4 pcs,185.6,0,344.1,
20-Dec-21,Toys,271.1,708.8,236.79,FALSE,253.2,
22-02-2022,Grocery,324.8,783,106.7,0,323.2,
12-12-2022,Groceries ,354.1,774.3,108.58,0,330.2,
11-03-2021, Toys,266.1,656.6,233.27,0,265.1,
10-30-2022,OFFICE SUPPLIES,?,764.2,90.9,0,423.5,
17-09-2020,Sporting_Goods,452.5,1394.9,127.17,0,454.4,
02-26-2021,"  automotive parts	",354.5,632.1,218.64,N,340.2,
19-Oct-20,Automotive Parts,245.1,722.3,220.35,N,245.7,
17-11-2022,Toys,356.3,552.8,246.93,0,372,
01-02-2022,Sporting_Goods,-502.4,1424.9,122.97,N,458.4,
27-08-2021,GROCERIES,327.8,728.1,110.3,0,329.2,
12-10-2021,"  Toy	",322,323.7,230.73,N,17.2,
12-08-2020,Automotive Parts,238.2,752.7,221.8,0,null,
07-01-2022,PET SUPPLIES,355.1,786.6,198.22,0,339.5,
19-Mar-21,office supplies,999999,847.5,89.03,0,425.7,
08-10-2022,Groceries ,361.8,753.8,104.81,N,353,
09-29-2020,Sporting Goods,428.4,1407.2,129.88,0,430.1,
12-02-2021,Beauty,408.1,953.9,163.46,FALSE,423.1,
01-12-2020,Groceries ,254.3,591.1,109.99,0,241.3,
20-04-2021,PetSupplies,238.3 units,860.8,198.18,0,233.8,
08-May-21,"  GROCERIES	",303.3,672.4,105.98,0,277.2,
18-04-2022,Sport Goods,?,,127.79,0,587.3,
27-06-2021,BEAUTY,428.6,1002.3,161.88,No,429.6,
09-24-2020,Clothing,471.9,1197.9,168.69,No,427.1,
11-21-2022,Auto Parts,346.3,494,221.67,0,327.7,
10-11-2021,furniture,999999,1018.4,73.67,FALSE,389.7,
14-05-2020,automotive parts,322.8,822.4,218.3,FALSE,317.6,
12-18-2022,ELECTRONICS,273.1,290.7,47.28,0,265.8,
15-12-2022,office supplies,516.9,730.9,92.45,0,513.6,
25-04-2021,Groceries,268.1,647.4,105.52,0,259.4,
20-06-2021,Beauty,419.9,1013.5,999999,N,400.6,
06-06-2021,FURNITURE,956.6,1004.4,,No,206.7,
07-21-2020, Electronics,153.1,552,missing,0,152.6,
30-Apr-20,toys,272.4,726.1,239.02,0,270.8,
30-09-2022,Toy,383.7,601.9,242.28,N,352.1,
12-08-2021,office supplies,373.8,795.2,87.14,N,388.7,
30-Apr-21, Beauty,469.1 units,1005.9,166.27,0,441.3,
09-26-2021,Sporting_Goods,445.5,1412.5,126.89,0,447.5,
30-11-2021,Furniture,320.9,615,75.31,FALSE,311.3,
02-03-2022,Clothing,504.5,1303.0 pcs,172.66,0,529,
23-06-2022,Furniture,309.7,1138,73.29,N,298.2,
16-01-2022,groceries,365.5,788.6,104.26,0,333.6,
16-Nov-22,Automotive-Parts,328.9,503,218.95,0,missing,
10-03-2020,Apparel,439.3,1245.2,169.15,FALSE,448.1,
13-06-2021,Automotive Parts,334.8,700.5,226.5,1,339.6,
06-Jul-22,automotive parts,296,573.9,218.26,0,283.6,
13-12-2021,FURNITURE,null,644.2,71.98,0,324.3,
14-01-2020,APPAREL,361.8,801.4,166.79,N,352.3,
19-03-2021,apparel,432.6,1286.2,171.83,0,403.3,
01-02-2021,AUTOMOTIVE PARTS,522.7,393.5,221.1,1,478.7,
13-12-2022,Appearl,508.7,1395.2,172.55,No,477.6,
23-Aug-21,Auto Parts,203.5,699.5,224.2,0,199.7,
12-05-2021,electronics,296.2,486,45.66,N,300,
26-05-2021,Furnture,230.1,1006.8,$75.67,0,,
04-14-2021,Pet Supplies ,278.7,844.2,194.3,N,273,
16-04-2020,APPAREL,412.8,1266.1,172.31,0,394.6,
08-01-2020,Pet Supplies,N/A,814.6,205.73,FALSE,294.4,
18-05-2021,groceries,255.9,680.8,110.28,0,235.9,
10-03-2022,Clothing,485.3,1318.6,170.28,0,487.6,
15-01-2022,Toy,299.8 units,672.4,Rs.240.34,0,290.8,
11-24-2022,Grocerys,408,770.9,106.38,0,NA,
19-05-2021,Groceries ,290.5,672.2,$107.25,0,297.4,
04-02-2022,Appearl,459.7,1353.8,172.22,FALSE,450.3,
07-Jan-22,Auto Parts,?,349.9,216.87,0,398.6,
03-Jan-22,Electronics,252.7 units,351,45.99,0,265.1,
04-06-2020, Office Supplies,321.6,877.3,87.84,FALSE,297.2,
07-10-2020,Electronics,118.9,-516.9,47.04,0,120.5,
10-09-2020,Electronis,169.4,558.6,45.55,0,161.2,
07-11-2022,Automotive Parts,336.7,517.4,217,0,343.1,
29-05-2020,Grocery,267.4,600.4,111.23,0,266.9,
27-02-2020,Beuaty,356.1,1078.3,163.98,0,358.2,
27-11-2021,Appearl,670.7,NULL,175.18,Y,700.2,
05-02-2020,Grocerys,269.3,624.5,108.29,FALSE,274.5,
06-25-2021,Groceries,293.9,628.7,106.23,No,,
02-08-2022,PetSupplies,312.6,758.3,192.94,0,NA,
06-04-2022,Automotive-Parts,354,519.5,219.35,0,332.6,
22-Dec-21,pet supplies,343.5,-811.3,197.58,N,310.7,
21-03-2022,PetSupplies,276.4,825.4,193.56,0,266.2,
23-03-2020,Toys,217.1 units,784.6,236.95,0,200.5,
04-08-2022, Electronics,367.8,292,-,FALSE,342.8,
30-06-2020,Electronic,193.4,570.9,45.55,No,176.9,
10-03-2020,Beauty,412.4,1129.8,164.61,Y,413.1,
21-09-2020, Electronics,105.6,551.7,46.15,0,110.8,
06-30-2020,Toy,299.2,669,999999,0,305.7,
10-22-2021,sporting goods,576.4,1368.5,129.14,0,594,
01-03-2020,Office Supplies,325.8,914.6,86.62,0,339.9,
11-01-2021,groceries,296.2,813.2,103.07,FALSE,308.8,
09-29-2022, Electronics,253.3,270,-,0,243.5,
14-12-2020,TOYS,252.7,638.2,232.49,0,233.3,
28-Mar-21,pet supplies,261.9,862.7,200.2,0,245.2,
06-08-2020,Groceries ,248.9,580.6,109,FALSE,234.8,
23-03-2021,Grocerys,263.5,?,103.7,FALSE,252.6,
13-06-2021,sporting goods,524,1338.5,128.32,No,487.7,
25-Sep-20, Toys,330.2,623.4,227.72,0,343.1,
28-May-21,APPAREL,453,1290.4,169.27,No,440.7,
